DisputeId,Transactions,OpenedAt,ResolvedAt,ReasonCode,State,Outcome,DisputedAmount
245,756298,2026-03-13T06:36:41Z,2026-05-10T06:36:41Z,NOT_RECEIVED,RESOLVED,MERCHANT_WON,3.13
246,608474,2026-03-26T17:22:27Z,2026-05-17T17:22:27Z,NOT_RECEIVED,RESOLVED,CUSTOMER_WON,6.66
247,858191,2026-04-06T03:27:34Z,,DUPLICATE,OPEN,,32.04
248,703065,2026-04-17T16:32:41Z,2026-06-14T16:32:41Z,NOT_AS_DESCRIBED,RESOLVED,CUSTOMER_WON,18.41
249,241603,2026-02-15T13:58:14Z,2026-03-04T13:58:14Z,NOT_RECEIVED,RESOLVED,MERCHANT_WON,38.77
250,298062,2026-02-04T05:16:51Z,2026-03-14T05:16:51Z,NOT_AS_DESCRIBED,RESOLVED,WITHDRAWN,26.23
251,423047,2026-03-08T18:13:53Z,,FRAUD,UNDER_REVIEW,,8.97
252,183281,2026-02-07T05:01:04Z,2026-03-06T05:01:04Z,FRAUD,RESOLVED,CUSTOMER_WON,17.2
253,391845,2026-02-08T20:26:26Z,,NOT_RECEIVED,UNDER_REVIEW,,29.45
254,132914,2026-01-21T21:09:02Z,,NOT_RECEIVED,UNDER_REVIEW,,25.79
255,146593,2026-01-22T21:41:11Z,,DUPLICATE,OPEN,,76.23
256,322229,2026-03-11T10:14:59Z,2026-05-01T10:14:59Z,NOT_RECEIVED,RESOLVED,WITHDRAWN,17.39
257,263296,2026-03-05T07:30:40Z,2026-03-23T07:30:40Z,DUPLICATE,RESOLVED,MERCHANT_WON,29.67
258,821240,2026-03-23T19:23:23Z,2026-05-12T19:23:23Z,NOT_AS_DESCRIBED,RESOLVED,MERCHANT_WON,31.15
259,580942,2026-02-26T06:09:09Z,2026-03-09T06:09:09Z,NOT_RECEIVED,RESOLVED,CUSTOMER_WON,19.4
260,874606,2026-03-26T16:59:09Z,2026-04-01T16:59:09Z,FRAUD,RESOLVED,WITHDRAWN,14.81
261,263234,2026-02-21T13:01:45Z,,NOT_RECEIVED,OPEN,,21.76
262,364471,2026-03-16T10:30:04Z,,NOT_RECEIVED,UNDER_REVIEW,,4.4
263,21804,2026-02-12T19:13:38Z,2026-02-15T19:13:38Z,FRAUD,RESOLVED,MERCHANT_WON,19.63
264,972072,2026-05-02T19:31:23Z,,FRAUD,OPEN,,28.56
265,650350,2026-03-29T17:19:31Z,,NOT_RECEIVED,UNDER_REVIEW,,3.07
266,96348,2026-02-07T03:53:51Z,2026-02-13T03:53:51Z,FRAUD,RESOLVED,MERCHANT_WON,59.06
267,562493,2026-02-23T15:46:03Z,2026-03-31T15:46:03Z,NOT_AS_DESCRIBED,RESOLVED,MERCHANT_WON,219.01
268,490926,2026-02-24T12:05:37Z,,DUPLICATE,UNDER_REVIEW,,46.59
269,721355,2026-04-04T10:06:57Z,2026-05-31T10:06:57Z,FRAUD,RESOLVED,WITHDRAWN,12.61
270,397180,2026-02-08T23:48:08Z,2026-02-24T23:48:08Z,FRAUD,RESOLVED,MERCHANT_WON,150.89
271,546695,2026-03-24T23:20:54Z,2026-05-07T23:20:54Z,NOT_RECEIVED,RESOLVED,CUSTOMER_WON,20.59
272,955959,2026-04-18T00:04:05Z,,DUPLICATE,UNDER_REVIEW,,28.07
273,46845,2026-01-20T15:27:34Z,2026-01-23T15:27:34Z,NOT_RECEIVED,RESOLVED,CUSTOMER_WON,14.1
274,458558,2026-03-19T10:59:13Z,2026-04-25T10:59:13Z,FRAUD,RESOLVED,CHARGEBACK,18.04
275,210681,2026-02-09T01:36:49Z,,NOT_RECEIVED,UNDER_REVIEW,,9.62
276,632014,2026-04-08T14:40:37Z,,NOT_RECEIVED,UNDER_REVIEW,,31.82
277,688152,2026-04-18T12:18:41Z,2026-05-23T12:18:41Z,FRAUD,RESOLVED,CUSTOMER_WON,4.57
278,472069,2026-03-05T03:57:43Z,,FRAUD,UNDER_REVIEW,,13.96
279,733157,2026-03-09T23:31:33Z,2026-04-21T23:31:33Z,DUPLICATE,RESOLVED,WITHDRAWN,6.2
280,794830,2026-03-23T10:12:08Z,2026-04-02T10:12:08Z,CANCELLED,RESOLVED,MERCHANT_WON,8.6
281,133042,2026-01-31T14:58:38Z,2026-02-15T14:58:38Z,FRAUD,RESOLVED,CUSTOMER_WON,13.78
282,506535,2026-03-11T22:54:15Z,,NOT_AS_DESCRIBED,UNDER_REVIEW,,6.11
283,990468,2026-04-06T20:02:08Z,2026-04-25T20:02:08Z,FRAUD,RESOLVED,CUSTOMER_WON,19.73
284,394686,2026-02-16T17:32:44Z,2026-02-26T17:32:44Z,NOT_RECEIVED,RESOLVED,MERCHANT_WON,18.71
285,394177,2026-03-20T02:29:48Z,2026-05-18T02:29:48Z,FRAUD,RESOLVED,CUSTOMER_WON,63.54
286,878628,2026-04-27T02:06:12Z,2026-06-09T02:06:12Z,NOT_AS_DESCRIBED,RESOLVED,MERCHANT_WON,14.29
287,53731,2026-01-17T11:43:45Z,2026-01-22T11:43:45Z,NOT_AS_DESCRIBED,RESOLVED,CHARGEBACK,7.72
288,590234,2026-03-27T08:05:59Z,2026-04-02T08:05:59Z,FRAUD,RESOLVED,CUSTOMER_WON,19.51
289,528943,2026-03-21T06:31:07Z,2026-05-19T06:31:07Z,NOT_RECEIVED,RESOLVED,CHARGEBACK,39.22
290,342501,2026-02-14T11:07:29Z,2026-03-18T11:07:29Z,NOT_AS_DESCRIBED,RESOLVED,WITHDRAWN,82.65
291,655458,2026-04-13T06:04:34Z,,FRAUD,UNDER_REVIEW,,20.78
292,878272,2026-04-14T08:55:14Z,2026-05-30T08:55:14Z,CANCELLED,RESOLVED,MERCHANT_WON,49.54
293,967120,2026-05-10T07:53:24Z,,FRAUD,OPEN,,34.81
294,4906,2026-01-07T12:04:48Z,2026-03-06T12:04:48Z,CANCELLED,RESOLVED,CHARGEBACK,18.1
295,506813,2026-03-27T05:19:07Z,2026-04-01T05:19:07Z,NOT_RECEIVED,RESOLVED,CUSTOMER_WON,9.65
296,70783,2026-02-06T15:40:40Z,2026-03-27T15:40:40Z,FRAUD,RESOLVED,CUSTOMER_WON,18.47
297,428932,2026-03-07T18:01:13Z,,NOT_AS_DESCRIBED,OPEN,,5.79
298,617692,2026-03-04T01:24:37Z,2026-03-15T01:24:37Z,FRAUD,RESOLVED,CUSTOMER_WON,12.44
299,436481,2026-02-24T23:59:17Z,2026-04-15T23:59:17Z,NOT_RECEIVED,RESOLVED,CUSTOMER_WON,15.93
300,984080,2026-04-01T03:46:25Z,2026-05-26T03:46:25Z,CANCELLED,RESOLVED,MERCHANT_WON,4.43
301,529677,2026-03-01T22:11:38Z,2026-03-19T22:11:38Z,NOT_AS_DESCRIBED,RESOLVED,CUSTOMER_WON,12.99
302,52038,2026-01-15T02:46:36Z,2026-02-20T02:46:36Z,NOT_RECEIVED,RESOLVED,CUSTOMER_WON,7.62
303,450818,2026-03-04T14:51:54Z,2026-04-03T14:51:54Z,DUPLICATE,RESOLVED,CUSTOMER_WON,14.17
304,717577,2026-03-13T20:00:17Z,,FRAUD,UNDER_REVIEW,,28.54
305,834553,2026-04-03T21:36:46Z,2026-05-22T21:36:46Z,NOT_AS_DESCRIBED,RESOLVED,MERCHANT_WON,10.19
306,67340,2026-02-20T19:15:10Z,2026-04-18T19:15:10Z,FRAUD,RESOLVED,CUSTOMER_WON,44.35
307,738426,2026-03-12T00:41:37Z,2026-03-30T00:41:37Z,NOT_RECEIVED,RESOLVED,CUSTOMER_WON,14.28
308,395554,2026-02-20T21:37:57Z,2026-03-13T21:37:57Z,FRAUD,RESOLVED,WITHDRAWN,20.28
309,790595,2026-03-23T20:41:44Z,2026-04-10T20:41:44Z,NOT_RECEIVED,RESOLVED,MERCHANT_WON,57.82
310,859926,2026-04-24T13:28:00Z,2026-05-22T13:28:00Z,NOT_RECEIVED,RESOLVED,CUSTOMER_WON,39.69
311,481243,2026-03-20T06:39:29Z,2026-03-29T06:39:29Z,FRAUD,RESOLVED,MERCHANT_WON,5.65
312,155035,2026-02-21T02:39:33Z,2026-03-26T02:39:33Z,NOT_RECEIVED,RESOLVED,CUSTOMER_WON,77.84
313,913447,2026-05-07T03:12:08Z,,NOT_AS_DESCRIBED,OPEN,,7.01
314,685981,2026-03-27T04:54:44Z,,FRAUD,UNDER_REVIEW,,37.36
315,251943,2026-02-06T07:43:03Z,2026-02-20T07:43:03Z,FRAUD,RESOLVED,MERCHANT_WON,17.54
316,772285,2026-04-04T01:36:58Z,2026-05-09T01:36:58Z,DUPLICATE,RESOLVED,MERCHANT_WON,523.78
317,847207,2026-03-26T08:18:10Z,,FRAUD,UNDER_REVIEW,,20.18
318,137601,2026-01-17T19:19:40Z,2026-02-18T19:19:40Z,FRAUD,RESOLVED,WITHDRAWN,7.32
319,990169,2026-05-03T07:30:24Z,,DUPLICATE,UNDER_REVIEW,,35.8
320,756988,2026-03-11T16:18:56Z,2026-04-10T16:18:56Z,FRAUD,RESOLVED,MERCHANT_WON,45.08
321,114001,2026-01-24T03:57:17Z,2026-03-06T03:57:17Z,NOT_RECEIVED,RESOLVED,MERCHANT_WON,2.2
322,300207,2026-03-09T04:12:33Z,2026-04-15T04:12:33Z,NOT_AS_DESCRIBED,RESOLVED,CUSTOMER_WON,16.73
323,245020,2026-02-23T18:08:07Z,2026-03-16T18:08:07Z,NOT_RECEIVED,RESOLVED,MERCHANT_WON,7.56
324,56466,2026-01-28T09:41:39Z,,FRAUD,UNDER_REVIEW,,13.89
325,955772,2026-04-19T23:22:03Z,2026-06-02T23:22:03Z,NOT_RECEIVED,RESOLVED,CUSTOMER_WON,35.3
326,957852,2026-03-29T10:53:36Z,2026-04-21T10:53:36Z,NOT_RECEIVED,RESOLVED,MERCHANT_WON,29.17
327,58481,2026-02-01T07:02:46Z,2026-03-30T07:02:46Z,NOT_RECEIVED,RESOLVED,CUSTOMER_WON,17.13
328,621943,2026-04-05T21:27:09Z,,NOT_RECEIVED,OPEN,,84.5
329,81316,2026-01-11T03:07:00Z,2026-02-03T03:07:00Z,FRAUD,RESOLVED,MERCHANT_WON,13.49
330,352667,2026-03-17T01:24:51Z,,NOT_AS_DESCRIBED,OPEN,,8.22
331,96988,2026-01-21T18:56:48Z,2026-03-10T18:56:48Z,NOT_AS_DESCRIBED,RESOLVED,CUSTOMER_WON,8.15
332,764293,2026-04-10T04:45:24Z,2026-05-17T04:45:24Z,NOT_AS_DESCRIBED,RESOLVED,MERCHANT_WON,50.13
333,82027,2026-01-31T21:31:29Z,2026-03-20T21:31:29Z,NOT_AS_DESCRIBED,RESOLVED,MERCHANT_WON,50.78
334,725602,2026-04-04T01:54:28Z,,FRAUD,UNDER_REVIEW,,76.78
335,168582,2026-02-09T02:21:46Z,,NOT_AS_DESCRIBED,UNDER_REVIEW,,57.86
336,55257,2026-01-15T11:41:00Z,,NOT_AS_DESCRIBED,UNDER_REVIEW,,3.49
337,499028,2026-03-21T10:18:05Z,2026-03-27T10:18:05Z,FRAUD,RESOLVED,MERCHANT_WON,27.82
338,423683,2026-02-11T20:01:15Z,2026-02-15T20:01:15Z,NOT_RECEIVED,RESOLVED,MERCHANT_WON,14.11
339,437638,2026-03-13T21:58:01Z,2026-04-16T21:58:01Z,FRAUD,RESOLVED,MERCHANT_WON,7.99
340,17006,2026-02-03T14:18:13Z,,NOT_AS_DESCRIBED,OPEN,,11.7
341,854090,2026-04-13T09:43:28Z,2026-06-10T09:43:28Z,NOT_RECEIVED,RESOLVED,MERCHANT_WON,9.6
342,57669,2026-01-22T05:53:48Z,,CANCELLED,OPEN,,34.02
343,317644,2026-02-27T04:15:28Z,,FRAUD,UNDER_REVIEW,,6.62
344,788722,2026-03-20T16:47:42Z,,NOT_RECEIVED,OPEN,,29.42
345,739852,2026-03-17T10:35:10Z,,FRAUD,UNDER_REVIEW,,3.66
346,150895,2026-02-02T23:33:59Z,2026-03-23T23:33:59Z,FRAUD,RESOLVED,CUSTOMER_WON,23.37
347,458561,2026-03-19T17:17:47Z,,CANCELLED,UNDER_REVIEW,,10.42
348,573991,2026-02-25T22:11:55Z,2026-03-02T22:11:55Z,NOT_AS_DESCRIBED,RESOLVED,MERCHANT_WON,12.78
349,671868,2026-03-14T13:41:01Z,2026-04-21T13:41:01Z,NOT_RECEIVED,RESOLVED,MERCHANT_WON,27.25
350,454681,2026-03-01T13:21:43Z,2026-04-07T13:21:43Z,FRAUD,RESOLVED,MERCHANT_WON,8.74
351,188357,2026-02-07T07:13:46Z,,NOT_AS_DESCRIBED,OPEN,,18.88
352,116371,2026-02-10T06:15:04Z,2026-03-23T06:15:04Z,NOT_AS_DESCRIBED,RESOLVED,CUSTOMER_WON,63.16
353,465589,2026-03-05T06:42:32Z,2026-05-02T06:42:32Z,FRAUD,RESOLVED,MERCHANT_WON,199.59
354,449370,2026-03-14T23:34:09Z,2026-03-18T23:34:09Z,FRAUD,RESOLVED,CUSTOMER_WON,14.2
355,319152,2026-02-18T21:03:29Z,2026-02-27T21:03:29Z,FRAUD,RESOLVED,MERCHANT_WON,34.09
356,400072,2026-02-14T09:33:50Z,2026-03-08T09:33:50Z,FRAUD,RESOLVED,CUSTOMER_WON,24.82
357,129052,2026-01-21T16:47:00Z,,NOT_AS_DESCRIBED,OPEN,,49.04
358,893976,2026-03-30T15:10:59Z,2026-04-13T15:10:59Z,FRAUD,RESOLVED,CHARGEBACK,9.65
359,980031,2026-04-17T07:16:03Z,,NOT_RECEIVED,UNDER_REVIEW,,21.78
360,963844,2026-04-14T16:59:44Z,2026-05-13T16:59:44Z,NOT_AS_DESCRIBED,RESOLVED,CHARGEBACK,68.8
361,522711,2026-03-21T02:01:46Z,2026-03-24T02:01:46Z,FRAUD,RESOLVED,MERCHANT_WON,28.15
362,795805,2026-04-14T11:05:17Z,2026-04-28T11:05:17Z,FRAUD,RESOLVED,CUSTOMER_WON,16.07
363,816879,2026-04-09T19:23:47Z,2026-05-15T19:23:47Z,FRAUD,RESOLVED,CHARGEBACK,10.4
364,528840,2026-03-29T18:55:07Z,2026-05-20T18:55:07Z,FRAUD,RESOLVED,CUSTOMER_WON,29.31
365,267719,2026-02-17T19:02:18Z,2026-03-21T19:02:18Z,NOT_RECEIVED,RESOLVED,CUSTOMER_WON,12.27
366,896696,2026-04-15T03:10:50Z,2026-04-29T03:10:50Z,FRAUD,RESOLVED,CUSTOMER_WON,6.79
367,432125,2026-03-18T16:27:50Z,,NOT_AS_DESCRIBED,UNDER_REVIEW,,91.23
368,521320,2026-04-03T00:32:25Z,2026-04-27T00:32:25Z,NOT_AS_DESCRIBED,RESOLVED,CUSTOMER_WON,22.51
369,654570,2026-04-02T14:26:30Z,2026-04-13T14:26:30Z,NOT_AS_DESCRIBED,RESOLVED,WITHDRAWN,13.2
370,369356,2026-02-22T06:56:05Z,,NOT_AS_DESCRIBED,OPEN,,18.1
371,135043,2026-01-25T14:27:41Z,,NOT_AS_DESCRIBED,UNDER_REVIEW,,20.54
372,135203,2026-02-19T09:25:49Z,2026-04-02T09:25:49Z,CANCELLED,RESOLVED,MERCHANT_WON,33.55
373,376683,2026-03-06T10:12:27Z,2026-03-21T10:12:27Z,DUPLICATE,RESOLVED,CUSTOMER_WON,68.34
374,624168,2026-03-19T15:33:38Z,2026-04-29T15:33:38Z,FRAUD,RESOLVED,WITHDRAWN,26.45
375,126374,2026-02-24T01:58:52Z,2026-03-29T01:58:52Z,FRAUD,RESOLVED,MERCHANT_WON,15.75
376,446714,2026-03-24T19:48:09Z,2026-05-07T19:48:09Z,NOT_RECEIVED,RESOLVED,CUSTOMER_WON,8.57
377,328762,2026-02-03T16:23:12Z,2026-03-05T16:23:12Z,FRAUD,RESOLVED,CUSTOMER_WON,13.0
378,26419,2026-02-14T06:55:11Z,,DUPLICATE,UNDER_REVIEW,,142.94
379,54753,2026-01-10T23:51:03Z,,FRAUD,OPEN,,14.22
380,30851,2026-02-01T05:04:43Z,2026-03-01T05:04:43Z,CANCELLED,RESOLVED,CUSTOMER_WON,14.91
381,370099,2026-02-17T03:13:48Z,2026-04-02T03:13:48Z,NOT_RECEIVED,RESOLVED,MERCHANT_WON,13.69
382,40688,2026-01-10T13:19:46Z,2026-01-16T13:19:46Z,NOT_AS_DESCRIBED,RESOLVED,CHARGEBACK,6.28
383,359666,2026-02-17T01:22:06Z,2026-03-10T01:22:06Z,CANCELLED,RESOLVED,CUSTOMER_WON,127.61
384,98612,2026-02-17T05:15:23Z,,FRAUD,UNDER_REVIEW,,45.32
385,643222,2026-04-01T20:02:27Z,2026-05-05T20:02:27Z,DUPLICATE,RESOLVED,CUSTOMER_WON,36.16
386,279373,2026-02-22T11:15:23Z,,NOT_RECEIVED,OPEN,,8.14
387,733162,2026-03-13T21:31:33Z,2026-05-03T21:31:33Z,NOT_RECEIVED,RESOLVED,CUSTOMER_WON,37.93
388,183346,2026-02-15T20:07:25Z,2026-04-01T20:07:25Z,FRAUD,RESOLVED,CUSTOMER_WON,18.48
389,816988,2026-04-06T12:39:42Z,2026-04-13T12:39:42Z,DUPLICATE,RESOLVED,CUSTOMER_WON,12.72
390,861681,2026-04-02T12:31:41Z,2026-05-25T12:31:41Z,NOT_AS_DESCRIBED,RESOLVED,MERCHANT_WON,26.7
391,975772,2026-04-05T09:10:06Z,2026-05-10T09:10:06Z,FRAUD,RESOLVED,MERCHANT_WON,8.9
392,872246,2026-04-13T05:07:35Z,2026-05-23T05:07:35Z,NOT_RECEIVED,RESOLVED,MERCHANT_WON,5.4
393,598494,2026-04-01T03:07:04Z,2026-04-13T03:07:04Z,NOT_AS_DESCRIBED,RESOLVED,CUSTOMER_WON,18.02
394,400976,2026-02-16T19:22:24Z,2026-03-02T19:22:24Z,NOT_AS_DESCRIBED,RESOLVED,CHARGEBACK,98.92
395,836665,2026-04-16T06:08:13Z,,NOT_RECEIVED,UNDER_REVIEW,,44.44
396,784961,2026-03-21T22:48:51Z,,FRAUD,OPEN,,58.36
397,170292,2026-02-06T15:05:00Z,2026-03-24T15:05:00Z,NOT_RECEIVED,RESOLVED,CUSTOMER_WON,70.05
398,545404,2026-03-13T03:04:56Z,2026-03-27T03:04:56Z,NOT_AS_DESCRIBED,RESOLVED,WITHDRAWN,24.76
399,814395,2026-04-13T17:46:12Z,2026-04-23T17:46:12Z,FRAUD,RESOLVED,CUSTOMER_WON,1.65
400,340574,2026-02-25T14:12:00Z,2026-03-27T14:12:00Z,NOT_RECEIVED,RESOLVED,MERCHANT_WON,169.91
401,5036,2026-01-24T00:14:35Z,2026-02-08T00:14:35Z,DUPLICATE,RESOLVED,CUSTOMER_WON,4.9
402,299030,2026-02-04T10:57:54Z,2026-02-08T10:57:54Z,NOT_RECEIVED,RESOLVED,MERCHANT_WON,8.03
403,669745,2026-03-16T06:02:00Z,2026-04-08T06:02:00Z,FRAUD,RESOLVED,CUSTOMER_WON,41.91
404,165749,2026-02-04T15:16:37Z,2026-03-01T15:16:37Z,NOT_AS_DESCRIBED,RESOLVED,CHARGEBACK,41.48
405,441879,2026-02-23T19:51:37Z,2026-03-27T19:51:37Z,FRAUD,RESOLVED,CUSTOMER_WON,13.38
406,73104,2026-02-08T09:16:16Z,2026-03-28T09:16:16Z,NOT_RECEIVED,RESOLVED,CUSTOMER_WON,21.88
407,317817,2026-02-09T15:49:16Z,,CANCELLED,UNDER_REVIEW,,14.22
408,863793,2026-04-17T11:50:05Z,2026-06-13T11:50:05Z,FRAUD,RESOLVED,CUSTOMER_WON,84.64
409,556819,2026-03-19T20:29:11Z,,NOT_AS_DESCRIBED,UNDER_REVIEW,,21.01
410,518346,2026-02-21T15:40:27Z,2026-03-24T15:40:27Z,NOT_AS_DESCRIBED,RESOLVED,CUSTOMER_WON,52.52
411,683318,2026-04-12T21:41:22Z,2026-06-02T21:41:22Z,FRAUD,RESOLVED,MERCHANT_WON,152.11
412,900115,2026-03-30T20:00:06Z,2026-04-15T20:00:06Z,NOT_RECEIVED,RESOLVED,CUSTOMER_WON,15.49
413,251957,2026-02-08T14:17:21Z,2026-03-24T14:17:21Z,NOT_AS_DESCRIBED,RESOLVED,MERCHANT_WON,13.79
414,654982,2026-04-02T22:12:39Z,2026-04-21T22:12:39Z,NOT_AS_DESCRIBED,RESOLVED,CHARGEBACK,52.01
415,141536,2026-02-08T05:01:49Z,2026-04-09T05:01:49Z,FRAUD,RESOLVED,CUSTOMER_WON,24.5
416,924397,2026-04-26T05:24:52Z,,DUPLICATE,UNDER_REVIEW,,11.93
417,518044,2026-03-01T13:03:20Z,2026-04-04T13:03:20Z,NOT_RECEIVED,RESOLVED,WITHDRAWN,9.96
418,591465,2026-03-07T19:28:59Z,2026-03-15T19:28:59Z,NOT_RECEIVED,RESOLVED,WITHDRAWN,24.33
419,886106,2026-04-09T19:14:27Z,2026-05-06T19:14:27Z,FRAUD,RESOLVED,CUSTOMER_WON,2.96
420,465228,2026-02-16T00:10:10Z,,FRAUD,UNDER_REVIEW,,25.58
421,662881,2026-03-23T13:27:39Z,,NOT_AS_DESCRIBED,OPEN,,19.55
422,465427,2026-03-17T00:57:01Z,,NOT_AS_DESCRIBED,OPEN,,21.61
423,687687,2026-04-07T04:51:36Z,2026-05-08T04:51:36Z,NOT_RECEIVED,RESOLVED,MERCHANT_WON,19.94
424,355970,2026-02-22T10:39:08Z,,NOT_RECEIVED,UNDER_REVIEW,,32.86
425,107879,2026-02-03T01:45:03Z,,NOT_AS_DESCRIBED,UNDER_REVIEW,,30.01
426,961275,2026-04-12T20:09:51Z,2026-05-03T20:09:51Z,NOT_AS_DESCRIBED,RESOLVED,CUSTOMER_WON,6.29
427,633849,2026-03-07T13:59:50Z,,NOT_AS_DESCRIBED,UNDER_REVIEW,,9.74
428,726376,2026-04-06T22:29:47Z,2026-06-01T22:29:47Z,NOT_AS_DESCRIBED,RESOLVED,CUSTOMER_WON,6.66
429,945227,2026-05-10T00:57:52Z,2026-06-06T00:57:52Z,DUPLICATE,RESOLVED,MERCHANT_WON,12.06
430,261152,2026-02-16T15:40:41Z,2026-03-09T15:40:41Z,FRAUD,RESOLVED,CUSTOMER_WON,18.27
431,506270,2026-03-18T03:23:03Z,2026-03-23T03:23:03Z,FRAUD,RESOLVED,CUSTOMER_WON,9.39
432,247746,2026-03-01T22:24:58Z,2026-04-23T22:24:58Z,DUPLICATE,RESOLVED,CUSTOMER_WON,63.38
433,862345,2026-04-21T18:59:52Z,2026-05-20T18:59:52Z,FRAUD,RESOLVED,CUSTOMER_WON,125.05
434,799547,2026-04-10T06:19:12Z,2026-06-04T06:19:12Z,FRAUD,RESOLVED,MERCHANT_WON,32.3
435,691915,2026-03-24T03:55:24Z,,NOT_RECEIVED,UNDER_REVIEW,,6.74
436,55377,2026-01-11T13:56:38Z,,DUPLICATE,UNDER_REVIEW,,43.82
437,250003,2026-02-10T09:41:02Z,,FRAUD,UNDER_REVIEW,,24.23
438,994479,2026-05-14T16:22:49Z,,DUPLICATE,OPEN,,37.77
439,344268,2026-02-16T22:03:44Z,,NOT_AS_DESCRIBED,UNDER_REVIEW,,31.45
440,560427,2026-03-14T06:11:35Z,2026-04-09T06:11:35Z,DUPLICATE,RESOLVED,MERCHANT_WON,20.17
441,819673,2026-03-20T00:54:55Z,2026-05-05T00:54:55Z,NOT_RECEIVED,RESOLVED,CUSTOMER_WON,5.34
442,689060,2026-03-31T22:55:18Z,2026-05-01T22:55:18Z,NOT_RECEIVED,RESOLVED,MERCHANT_WON,19.64
443,806833,2026-04-14T01:02:05Z,,FRAUD,UNDER_REVIEW,,9.47
444,634534,2026-04-01T11:08:53Z,2026-04-18T11:08:53Z,FRAUD,RESOLVED,MERCHANT_WON,14.74
445,67723,2026-01-29T03:11:09Z,2026-03-25T03:11:09Z,FRAUD,RESOLVED,CUSTOMER_WON,38.85
446,81815,2026-01-13T19:36:02Z,,NOT_RECEIVED,OPEN,,37.76
447,740007,2026-04-03T20:46:16Z,,FRAUD,OPEN,,34.24
448,286024,2026-02-17T01:36:10Z,2026-03-05T01:36:10Z,FRAUD,RESOLVED,CHARGEBACK,32.01
449,249415,2026-02-19T00:11:55Z,2026-04-11T00:11:55Z,FRAUD,RESOLVED,CUSTOMER_WON,20.18
450,671504,2026-03-26T04:40:17Z,2026-04-25T04:40:17Z,FRAUD,RESOLVED,CUSTOMER_WON,32.85
451,960773,2026-05-06T03:12:40Z,,FRAUD,UNDER_REVIEW,,55.79
452,96762,2026-02-19T09:13:34Z,2026-04-10T09:13:34Z,FRAUD,RESOLVED,CUSTOMER_WON,11.44
453,747847,2026-04-22T02:24:47Z,2026-05-10T02:24:47Z,FRAUD,RESOLVED,CUSTOMER_WON,29.28
454,294255,2026-03-01T07:06:05Z,,FRAUD,UNDER_REVIEW,,6.33
455,508988,2026-02-17T06:59:21Z,2026-04-14T06:59:21Z,NOT_RECEIVED,RESOLVED,CUSTOMER_WON,25.74
456,487699,2026-02-19T07:40:03Z,2026-04-13T07:40:03Z,NOT_RECEIVED,RESOLVED,MERCHANT_WON,42.16
457,303596,2026-02-04T21:39:28Z,2026-02-08T21:39:28Z,FRAUD,RESOLVED,CUSTOMER_WON,10.87
458,781410,2026-04-10T19:23:09Z,,DUPLICATE,UNDER_REVIEW,,66.85
459,996424,2026-04-03T22:48:25Z,2026-04-22T22:48:25Z,NOT_RECEIVED,RESOLVED,CUSTOMER_WON,25.41
460,495124,2026-02-22T22:20:32Z,2026-02-26T22:20:32Z,NOT_RECEIVED,RESOLVED,CUSTOMER_WON,20.5
461,770877,2026-04-18T18:16:47Z,2026-05-06T18:16:47Z,NOT_RECEIVED,RESOLVED,CUSTOMER_WON,9.21
462,795045,2026-04-27T10:11:08Z,,DUPLICATE,UNDER_REVIEW,,10.58
463,837608,2026-04-01T01:56:43Z,2026-04-14T01:56:43Z,NOT_AS_DESCRIBED,RESOLVED,CUSTOMER_WON,84.69
464,428456,2026-02-16T04:28:39Z,,FRAUD,UNDER_REVIEW,,44.64
465,692061,2026-03-23T13:31:38Z,,NOT_RECEIVED,OPEN,,78.12
466,785436,2026-03-31T14:52:04Z,,NOT_RECEIVED,UNDER_REVIEW,,39.61
467,934105,2026-04-30T02:00:28Z,,NOT_RECEIVED,UNDER_REVIEW,,35.22
468,450486,2026-03-08T19:50:18Z,,FRAUD,UNDER_REVIEW,,14.27
469,89836,2026-02-11T08:17:19Z,2026-03-01T08:17:19Z,NOT_RECEIVED,RESOLVED,MERCHANT_WON,10.69
470,611779,2026-03-15T00:11:28Z,2026-05-12T00:11:28Z,FRAUD,RESOLVED,CUSTOMER_WON,13.02
471,184474,2026-02-03T10:05:00Z,2026-03-01T10:05:00Z,NOT_AS_DESCRIBED,RESOLVED,CUSTOMER_WON,27.94
472,426069,2026-02-20T11:18:48Z,2026-03-27T11:18:48Z,FRAUD,RESOLVED,MERCHANT_WON,60.03
473,227934,2026-02-10T07:07:00Z,2026-02-21T07:07:00Z,DUPLICATE,RESOLVED,CUSTOMER_WON,26.81
474,883086,2026-04-01T18:45:13Z,2026-04-19T18:45:13Z,FRAUD,RESOLVED,MERCHANT_WON,25.56
475,779690,2026-04-02T23:06:58Z,2026-05-06T23:06:58Z,FRAUD,RESOLVED,MERCHANT_WON,6.41
476,105199,2026-01-19T03:40:08Z,,NOT_AS_DESCRIBED,OPEN,,12.57
477,552558,2026-04-03T08:53:10Z,2026-05-10T08:53:10Z,NOT_RECEIVED,RESOLVED,CUSTOMER_WON,26.35
478,303527,2026-02-11T04:43:24Z,2026-04-07T04:43:24Z,FRAUD,RESOLVED,CUSTOMER_WON,33.46
479,549645,2026-03-10T03:38:55Z,2026-04-22T03:38:55Z,FRAUD,RESOLVED,CUSTOMER_WON,32.4
480,943718,2026-04-18T14:47:05Z,,FRAUD,OPEN,,17.7
