GuestId,GuestNumber,HomeCountry,Segment,AgeBand,PartySize,AccessibilityNeeds,LoyaltyTier,VisitIntent
1182,GST0001182,US,VIP_TRAVELER,ADULT,1,NONE,NONE,EVENT_NIGHT
1183,GST0001183,US,SCHOOL_TRIP,ADULT,18,NONE,NONE,RIDE_DAY
1184,GST0001184,JP,LOCAL_MEMBER,ADULT,4,NONE,HOTEL_GUEST,FAMILY_DAY
1185,GST0001185,US,SCHOOL_TRIP,ADULT,22,NONE,NONE,FAMILY_DAY
1186,GST0001186,US,LOCAL_MEMBER,SENIOR,4,NONE,NONE,VACATION
1187,GST0001187,US,LOCAL_MEMBER,ADULT,1,HEARING,NONE,EVENT_NIGHT
1188,GST0001188,BR,LOCAL_MEMBER,ADULT,4,NONE,NONE,VACATION
1189,GST0001189,US,LOCAL_MEMBER,CHILD,2,MOBILITY,NONE,EVENT_NIGHT
1190,GST0001190,DE,VIP_TRAVELER,ADULT,4,NONE,NONE,RIDE_DAY
1191,GST0001191,MX,TOUR_GROUP,CHILD,9,NONE,VIP_CLUB,WATER_PARK
1192,GST0001192,US,FAMILY,TEEN,1,DIETARY,HOTEL_GUEST,FAMILY_DAY
1193,GST0001193,US,THRILL_SEEKER,ADULT,1,NONE,ANNUAL_PASS,VACATION
1194,GST0001194,US,FAMILY,CHILD,5,NONE,NONE,VACATION
1195,GST0001195,US,VIP_TRAVELER,SENIOR,1,NONE,HOTEL_GUEST,RIDE_DAY
1196,GST0001196,GB,THRILL_SEEKER,ADULT,3,NONE,NONE,WATER_PARK
1197,GST0001197,US,FAMILY,ADULT,5,NONE,VIP_CLUB,EVENT_NIGHT
1198,GST0001198,JP,FAMILY,CHILD,4,NONE,HOTEL_GUEST,WATER_PARK
1199,GST0001199,US,TOUR_GROUP,ADULT,6,NONE,NONE,WATER_PARK
1200,GST0001200,MX,FAMILY,TEEN,6,NONE,NONE,FAMILY_DAY
1201,GST0001201,GB,FAMILY,ADULT,3,NONE,HOTEL_GUEST,EVENT_NIGHT
1202,GST0001202,CA,FAMILY,ADULT,3,NONE,NONE,WATER_PARK
1203,GST0001203,US,LOCAL_MEMBER,ADULT,3,NONE,NONE,EVENT_NIGHT
1204,GST0001204,US,SCHOOL_TRIP,ADULT,22,NONE,NONE,FAMILY_DAY
1205,GST0001205,US,THRILL_SEEKER,ADULT,1,HEARING,NONE,RIDE_DAY
1206,GST0001206,US,TOUR_GROUP,ADULT,5,NONE,NONE,VACATION
1207,GST0001207,US,FAMILY,ADULT,3,NONE,NONE,VACATION
1208,GST0001208,CA,FAMILY,ADULT,2,NONE,NONE,FAMILY_DAY
1209,GST0001209,US,SCHOOL_TRIP,SENIOR,12,MOBILITY,ANNUAL_PASS,RIDE_DAY
1210,GST0001210,US,FAMILY,ADULT,3,DIETARY,NONE,WATER_PARK
1211,GST0001211,MX,LOCAL_MEMBER,ADULT,1,NONE,NONE,RIDE_DAY
1212,GST0001212,GB,FAMILY,ADULT,2,DIETARY,NONE,RIDE_DAY
1213,GST0001213,US,FAMILY,SENIOR,3,NONE,ANNUAL_PASS,RIDE_DAY
1214,GST0001214,AE,FAMILY,ADULT,2,NONE,NONE,EVENT_NIGHT
1215,GST0001215,US,LOCAL_MEMBER,SENIOR,1,HEARING,ANNUAL_PASS,WATER_PARK
1216,GST0001216,CA,FAMILY,CHILD,3,NONE,NONE,RIDE_DAY
1217,GST0001217,US,TOUR_GROUP,ADULT,9,NONE,ANNUAL_PASS,VACATION
1218,GST0001218,FR,LOCAL_MEMBER,CHILD,2,NONE,ANNUAL_PASS,VACATION
1219,GST0001219,US,THRILL_SEEKER,ADULT,3,NONE,ANNUAL_PASS,RIDE_DAY
1220,GST0001220,US,SCHOOL_TRIP,ADULT,11,NONE,NONE,RIDE_DAY
1221,GST0001221,US,LOCAL_MEMBER,ADULT,4,NONE,NONE,FAMILY_DAY
1222,GST0001222,FR,LOCAL_MEMBER,ADULT,1,SENSORY,ANNUAL_PASS,WATER_PARK
1223,GST0001223,US,THRILL_SEEKER,ADULT,3,SENSORY,NONE,WATER_PARK
1224,GST0001224,US,LOCAL_MEMBER,ADULT,4,NONE,NONE,WATER_PARK
1225,GST0001225,AE,TOUR_GROUP,ADULT,4,NONE,HOTEL_GUEST,WATER_PARK
1226,GST0001226,AE,FAMILY,ADULT,1,NONE,NONE,RIDE_DAY
1227,GST0001227,US,FAMILY,SENIOR,3,MOBILITY,NONE,RIDE_DAY
1228,GST0001228,FR,THRILL_SEEKER,TEEN,3,NONE,NONE,FAMILY_DAY
1229,GST0001229,US,FAMILY,ADULT,3,NONE,NONE,WATER_PARK
1230,GST0001230,US,THRILL_SEEKER,SENIOR,2,NONE,HOTEL_GUEST,RIDE_DAY
1231,GST0001231,US,FAMILY,ADULT,1,NONE,NONE,WATER_PARK
1232,GST0001232,US,FAMILY,ADULT,4,NONE,NONE,FAMILY_DAY
1233,GST0001233,US,VIP_TRAVELER,CHILD,2,NONE,NONE,RIDE_DAY
1234,GST0001234,CA,FAMILY,CHILD,5,NONE,HOTEL_GUEST,FAMILY_DAY
1235,GST0001235,DE,SCHOOL_TRIP,ADULT,18,NONE,NONE,VACATION
1236,GST0001236,US,SCHOOL_TRIP,ADULT,10,HEARING,ANNUAL_PASS,VACATION
1237,GST0001237,MX,SCHOOL_TRIP,ADULT,12,NONE,ANNUAL_PASS,FAMILY_DAY
1238,GST0001238,CA,LOCAL_MEMBER,ADULT,3,MOBILITY,NONE,VACATION
1239,GST0001239,US,FAMILY,CHILD,1,DIETARY,ANNUAL_PASS,RIDE_DAY
1240,GST0001240,US,TOUR_GROUP,CHILD,6,MOBILITY,ANNUAL_PASS,FAMILY_DAY
1241,GST0001241,US,THRILL_SEEKER,SENIOR,1,MOBILITY,VIP_CLUB,FAMILY_DAY
1242,GST0001242,US,SCHOOL_TRIP,ADULT,10,NONE,NONE,RIDE_DAY
1243,GST0001243,GB,THRILL_SEEKER,ADULT,1,NONE,ANNUAL_PASS,RIDE_DAY
1244,GST0001244,FR,FAMILY,ADULT,3,MOBILITY,NONE,WATER_PARK
1245,GST0001245,US,SCHOOL_TRIP,ADULT,17,MOBILITY,ANNUAL_PASS,RIDE_DAY
1246,GST0001246,US,TOUR_GROUP,CHILD,7,NONE,NONE,FAMILY_DAY
1247,GST0001247,US,LOCAL_MEMBER,ADULT,4,NONE,NONE,VACATION
1248,GST0001248,US,FAMILY,ADULT,3,SENSORY,NONE,FAMILY_DAY
1249,GST0001249,FR,VIP_TRAVELER,ADULT,2,SENSORY,ANNUAL_PASS,VACATION
1250,GST0001250,US,FAMILY,TEEN,3,NONE,NONE,EVENT_NIGHT
1251,GST0001251,DE,VIP_TRAVELER,ADULT,2,MOBILITY,NONE,RIDE_DAY
1252,GST0001252,CA,TOUR_GROUP,ADULT,12,MOBILITY,ANNUAL_PASS,RIDE_DAY
1253,GST0001253,US,FAMILY,TEEN,5,NONE,NONE,WATER_PARK
1254,GST0001254,MX,LOCAL_MEMBER,CHILD,1,NONE,HOTEL_GUEST,FAMILY_DAY
1255,GST0001255,US,FAMILY,CHILD,2,NONE,ANNUAL_PASS,FAMILY_DAY
1256,GST0001256,BR,LOCAL_MEMBER,ADULT,4,DIETARY,NONE,RIDE_DAY
1257,GST0001257,GB,SCHOOL_TRIP,ADULT,20,NONE,NONE,RIDE_DAY
1258,GST0001258,US,LOCAL_MEMBER,CHILD,1,NONE,NONE,RIDE_DAY
1259,GST0001259,GB,FAMILY,ADULT,5,NONE,ANNUAL_PASS,FAMILY_DAY
1260,GST0001260,US,THRILL_SEEKER,ADULT,3,NONE,NONE,EVENT_NIGHT
1261,GST0001261,US,THRILL_SEEKER,SENIOR,1,NONE,NONE,FAMILY_DAY
1262,GST0001262,US,LOCAL_MEMBER,ADULT,4,NONE,NONE,RIDE_DAY
1263,GST0001263,US,THRILL_SEEKER,ADULT,2,NONE,HOTEL_GUEST,RIDE_DAY
1264,GST0001264,US,LOCAL_MEMBER,ADULT,1,NONE,NONE,EVENT_NIGHT
1265,GST0001265,MX,VIP_TRAVELER,ADULT,4,DIETARY,NONE,FAMILY_DAY
1266,GST0001266,CA,FAMILY,TEEN,2,NONE,NONE,RIDE_DAY
1267,GST0001267,CA,FAMILY,CHILD,4,NONE,ANNUAL_PASS,RIDE_DAY
1268,GST0001268,US,SCHOOL_TRIP,ADULT,14,NONE,VIP_CLUB,WATER_PARK
1269,GST0001269,MX,SCHOOL_TRIP,ADULT,21,NONE,HOTEL_GUEST,EVENT_NIGHT
1270,GST0001270,US,TOUR_GROUP,ADULT,11,NONE,NONE,FAMILY_DAY
1271,GST0001271,US,FAMILY,ADULT,4,NONE,VIP_CLUB,EVENT_NIGHT
1272,GST0001272,MX,FAMILY,ADULT,2,NONE,NONE,RIDE_DAY
1273,GST0001273,AE,LOCAL_MEMBER,CHILD,4,NONE,NONE,FAMILY_DAY
1274,GST0001274,US,FAMILY,ADULT,1,NONE,NONE,FAMILY_DAY
1275,GST0001275,US,LOCAL_MEMBER,ADULT,3,SENSORY,ANNUAL_PASS,FAMILY_DAY
1276,GST0001276,CA,THRILL_SEEKER,CHILD,1,NONE,NONE,EVENT_NIGHT
1277,GST0001277,US,TOUR_GROUP,SENIOR,6,SENSORY,ANNUAL_PASS,VACATION
1278,GST0001278,US,FAMILY,ADULT,5,SENSORY,HOTEL_GUEST,RIDE_DAY
1279,GST0001279,MX,VIP_TRAVELER,TEEN,4,NONE,HOTEL_GUEST,FAMILY_DAY
1280,GST0001280,US,THRILL_SEEKER,CHILD,2,MOBILITY,NONE,VACATION
1281,GST0001281,US,FAMILY,ADULT,4,NONE,HOTEL_GUEST,RIDE_DAY
1282,GST0001282,US,TOUR_GROUP,ADULT,4,NONE,VIP_CLUB,RIDE_DAY
1283,GST0001283,US,FAMILY,ADULT,6,NONE,NONE,VACATION
1284,GST0001284,CA,FAMILY,SENIOR,4,NONE,NONE,RIDE_DAY
1285,GST0001285,BR,THRILL_SEEKER,CHILD,1,NONE,NONE,FAMILY_DAY
1286,GST0001286,US,THRILL_SEEKER,ADULT,2,NONE,HOTEL_GUEST,VACATION
1287,GST0001287,US,FAMILY,ADULT,1,NONE,ANNUAL_PASS,FAMILY_DAY
1288,GST0001288,US,THRILL_SEEKER,TEEN,2,MOBILITY,NONE,RIDE_DAY
1289,GST0001289,CA,SCHOOL_TRIP,ADULT,23,NONE,NONE,FAMILY_DAY
1290,GST0001290,US,FAMILY,SENIOR,4,MOBILITY,NONE,RIDE_DAY
1291,GST0001291,AE,FAMILY,ADULT,1,NONE,HOTEL_GUEST,RIDE_DAY
1292,GST0001292,US,VIP_TRAVELER,CHILD,1,NONE,NONE,FAMILY_DAY
1293,GST0001293,DE,FAMILY,SENIOR,6,NONE,NONE,VACATION
1294,GST0001294,DE,LOCAL_MEMBER,CHILD,2,NONE,NONE,VACATION
1295,GST0001295,CA,THRILL_SEEKER,ADULT,3,MOBILITY,ANNUAL_PASS,WATER_PARK
1296,GST0001296,US,THRILL_SEEKER,SENIOR,2,NONE,NONE,RIDE_DAY
1297,GST0001297,CA,FAMILY,ADULT,5,NONE,NONE,RIDE_DAY
1298,GST0001298,US,SCHOOL_TRIP,CHILD,17,MOBILITY,NONE,VACATION
1299,GST0001299,US,FAMILY,ADULT,3,HEARING,NONE,RIDE_DAY
1300,GST0001300,FR,FAMILY,ADULT,2,NONE,HOTEL_GUEST,FAMILY_DAY
1301,GST0001301,US,THRILL_SEEKER,ADULT,1,NONE,ANNUAL_PASS,FAMILY_DAY
1302,GST0001302,US,FAMILY,ADULT,5,NONE,NONE,FAMILY_DAY
1303,GST0001303,US,TOUR_GROUP,SENIOR,8,NONE,NONE,FAMILY_DAY
1304,GST0001304,US,LOCAL_MEMBER,CHILD,1,NONE,NONE,EVENT_NIGHT
1305,GST0001305,BR,THRILL_SEEKER,TEEN,3,NONE,VIP_CLUB,VACATION
1306,GST0001306,US,VIP_TRAVELER,ADULT,4,NONE,ANNUAL_PASS,FAMILY_DAY
1307,GST0001307,US,FAMILY,ADULT,1,NONE,ANNUAL_PASS,WATER_PARK
1308,GST0001308,US,FAMILY,ADULT,3,NONE,NONE,RIDE_DAY
1309,GST0001309,GB,LOCAL_MEMBER,CHILD,3,DIETARY,HOTEL_GUEST,FAMILY_DAY
1310,GST0001310,BR,SCHOOL_TRIP,ADULT,20,NONE,HOTEL_GUEST,RIDE_DAY
1311,GST0001311,US,FAMILY,CHILD,4,NONE,NONE,FAMILY_DAY
1312,GST0001312,US,VIP_TRAVELER,ADULT,2,NONE,NONE,VACATION
1313,GST0001313,FR,SCHOOL_TRIP,ADULT,10,SENSORY,NONE,RIDE_DAY
1314,GST0001314,MX,LOCAL_MEMBER,TEEN,4,MOBILITY,ANNUAL_PASS,RIDE_DAY
1315,GST0001315,US,THRILL_SEEKER,ADULT,3,NONE,NONE,FAMILY_DAY
1316,GST0001316,JP,THRILL_SEEKER,ADULT,2,NONE,HOTEL_GUEST,RIDE_DAY
1317,GST0001317,US,THRILL_SEEKER,ADULT,1,NONE,NONE,VACATION
1318,GST0001318,US,FAMILY,ADULT,4,NONE,NONE,FAMILY_DAY
1319,GST0001319,AE,FAMILY,TEEN,4,MOBILITY,HOTEL_GUEST,FAMILY_DAY
1320,GST0001320,MX,TOUR_GROUP,TEEN,12,NONE,NONE,WATER_PARK
1321,GST0001321,US,TOUR_GROUP,ADULT,8,NONE,NONE,VACATION
1322,GST0001322,CA,TOUR_GROUP,CHILD,6,NONE,VIP_CLUB,RIDE_DAY
1323,GST0001323,MX,SCHOOL_TRIP,ADULT,10,MOBILITY,ANNUAL_PASS,RIDE_DAY
1324,GST0001324,US,VIP_TRAVELER,ADULT,4,NONE,HOTEL_GUEST,RIDE_DAY
1325,GST0001325,US,THRILL_SEEKER,ADULT,3,NONE,NONE,FAMILY_DAY
1326,GST0001326,US,TOUR_GROUP,ADULT,5,NONE,NONE,FAMILY_DAY
1327,GST0001327,US,FAMILY,ADULT,4,NONE,NONE,VACATION
1328,GST0001328,CA,SCHOOL_TRIP,ADULT,10,NONE,ANNUAL_PASS,RIDE_DAY
1329,GST0001329,US,LOCAL_MEMBER,CHILD,4,DIETARY,NONE,WATER_PARK
1330,GST0001330,JP,FAMILY,SENIOR,1,NONE,NONE,FAMILY_DAY
1331,GST0001331,US,VIP_TRAVELER,ADULT,4,SENSORY,NONE,RIDE_DAY
1332,GST0001332,GB,THRILL_SEEKER,ADULT,1,DIETARY,NONE,RIDE_DAY
1333,GST0001333,US,SCHOOL_TRIP,ADULT,16,NONE,HOTEL_GUEST,EVENT_NIGHT
1334,GST0001334,US,FAMILY,ADULT,4,MOBILITY,NONE,RIDE_DAY
1335,GST0001335,GB,SCHOOL_TRIP,ADULT,21,NONE,ANNUAL_PASS,VACATION
1336,GST0001336,US,LOCAL_MEMBER,ADULT,2,NONE,NONE,VACATION
1337,GST0001337,CA,SCHOOL_TRIP,SENIOR,16,NONE,NONE,VACATION
1338,GST0001338,US,FAMILY,CHILD,3,NONE,ANNUAL_PASS,VACATION
1339,GST0001339,CA,FAMILY,CHILD,2,NONE,VIP_CLUB,WATER_PARK
1340,GST0001340,US,SCHOOL_TRIP,ADULT,11,NONE,HOTEL_GUEST,VACATION
1341,GST0001341,BR,FAMILY,ADULT,6,MOBILITY,NONE,FAMILY_DAY
1342,GST0001342,US,SCHOOL_TRIP,CHILD,20,DIETARY,NONE,WATER_PARK
1343,GST0001343,US,THRILL_SEEKER,SENIOR,3,NONE,NONE,EVENT_NIGHT
1344,GST0001344,CA,THRILL_SEEKER,CHILD,3,NONE,NONE,FAMILY_DAY
1345,GST0001345,US,TOUR_GROUP,ADULT,9,NONE,VIP_CLUB,EVENT_NIGHT
1346,GST0001346,US,THRILL_SEEKER,ADULT,3,SENSORY,NONE,VACATION
1347,GST0001347,US,LOCAL_MEMBER,CHILD,4,NONE,NONE,FAMILY_DAY
1348,GST0001348,MX,FAMILY,ADULT,1,NONE,NONE,VACATION
1349,GST0001349,US,FAMILY,ADULT,6,NONE,ANNUAL_PASS,VACATION
1350,GST0001350,MX,FAMILY,ADULT,4,MOBILITY,NONE,VACATION
1351,GST0001351,US,FAMILY,TEEN,6,NONE,NONE,RIDE_DAY
1352,GST0001352,MX,LOCAL_MEMBER,ADULT,1,NONE,NONE,WATER_PARK
1353,GST0001353,CA,FAMILY,ADULT,3,NONE,VIP_CLUB,EVENT_NIGHT
1354,GST0001354,BR,THRILL_SEEKER,TEEN,1,NONE,VIP_CLUB,RIDE_DAY
1355,GST0001355,US,THRILL_SEEKER,SENIOR,2,HEARING,NONE,WATER_PARK
1356,GST0001356,US,TOUR_GROUP,ADULT,12,NONE,NONE,RIDE_DAY
1357,GST0001357,GB,THRILL_SEEKER,ADULT,1,HEARING,NONE,FAMILY_DAY
1358,GST0001358,MX,LOCAL_MEMBER,ADULT,1,NONE,ANNUAL_PASS,RIDE_DAY
1359,GST0001359,US,FAMILY,ADULT,3,NONE,NONE,EVENT_NIGHT
1360,GST0001360,BR,FAMILY,CHILD,3,NONE,NONE,RIDE_DAY
1361,GST0001361,DE,THRILL_SEEKER,ADULT,1,NONE,NONE,EVENT_NIGHT
1362,GST0001362,MX,THRILL_SEEKER,CHILD,2,NONE,NONE,FAMILY_DAY
1363,GST0001363,US,THRILL_SEEKER,ADULT,3,NONE,ANNUAL_PASS,RIDE_DAY
1364,GST0001364,US,SCHOOL_TRIP,ADULT,14,NONE,ANNUAL_PASS,VACATION
1365,GST0001365,US,SCHOOL_TRIP,TEEN,21,SENSORY,HOTEL_GUEST,RIDE_DAY
1366,GST0001366,US,FAMILY,CHILD,1,NONE,NONE,RIDE_DAY
1367,GST0001367,CA,THRILL_SEEKER,ADULT,1,NONE,ANNUAL_PASS,RIDE_DAY
1368,GST0001368,US,THRILL_SEEKER,ADULT,3,NONE,VIP_CLUB,RIDE_DAY
1369,GST0001369,US,FAMILY,ADULT,1,NONE,ANNUAL_PASS,RIDE_DAY
1370,GST0001370,DE,FAMILY,ADULT,4,NONE,NONE,RIDE_DAY
1371,GST0001371,US,TOUR_GROUP,ADULT,6,NONE,NONE,RIDE_DAY
1372,GST0001372,US,THRILL_SEEKER,ADULT,1,NONE,NONE,RIDE_DAY
1373,GST0001373,US,VIP_TRAVELER,ADULT,4,NONE,NONE,RIDE_DAY
1374,GST0001374,US,SCHOOL_TRIP,ADULT,18,NONE,NONE,RIDE_DAY
1375,GST0001375,MX,FAMILY,ADULT,1,NONE,ANNUAL_PASS,VACATION
1376,GST0001376,US,FAMILY,ADULT,2,NONE,HOTEL_GUEST,VACATION
1377,GST0001377,CA,TOUR_GROUP,CHILD,5,NONE,NONE,RIDE_DAY
1378,GST0001378,US,FAMILY,ADULT,2,SENSORY,NONE,VACATION
1379,GST0001379,US,FAMILY,CHILD,1,NONE,HOTEL_GUEST,EVENT_NIGHT
1380,GST0001380,CA,FAMILY,ADULT,4,NONE,NONE,VACATION
1381,GST0001381,CA,LOCAL_MEMBER,ADULT,1,NONE,ANNUAL_PASS,RIDE_DAY
1382,GST0001382,FR,THRILL_SEEKER,ADULT,3,NONE,VIP_CLUB,RIDE_DAY
1383,GST0001383,US,LOCAL_MEMBER,ADULT,4,NONE,NONE,WATER_PARK
1384,GST0001384,MX,SCHOOL_TRIP,SENIOR,15,NONE,NONE,FAMILY_DAY
1385,GST0001385,US,FAMILY,SENIOR,2,NONE,NONE,FAMILY_DAY
1386,GST0001386,US,SCHOOL_TRIP,TEEN,23,HEARING,NONE,FAMILY_DAY
1387,GST0001387,CA,FAMILY,SENIOR,1,NONE,ANNUAL_PASS,RIDE_DAY
1388,GST0001388,US,SCHOOL_TRIP,CHILD,12,NONE,NONE,VACATION
1389,GST0001389,AE,VIP_TRAVELER,ADULT,1,NONE,NONE,WATER_PARK
1390,GST0001390,JP,FAMILY,ADULT,6,NONE,NONE,VACATION
1391,GST0001391,US,SCHOOL_TRIP,TEEN,14,NONE,NONE,EVENT_NIGHT
1392,GST0001392,BR,THRILL_SEEKER,CHILD,2,DIETARY,HOTEL_GUEST,FAMILY_DAY
1393,GST0001393,GB,FAMILY,CHILD,2,SENSORY,HOTEL_GUEST,FAMILY_DAY
1394,GST0001394,DE,LOCAL_MEMBER,ADULT,3,NONE,NONE,FAMILY_DAY
1395,GST0001395,DE,THRILL_SEEKER,SENIOR,2,NONE,NONE,VACATION
1396,GST0001396,CA,LOCAL_MEMBER,CHILD,3,NONE,VIP_CLUB,RIDE_DAY
1397,GST0001397,US,LOCAL_MEMBER,CHILD,3,SENSORY,HOTEL_GUEST,RIDE_DAY
1398,GST0001398,US,TOUR_GROUP,ADULT,7,NONE,NONE,RIDE_DAY
1399,GST0001399,US,THRILL_SEEKER,CHILD,3,NONE,NONE,RIDE_DAY
1400,GST0001400,US,SCHOOL_TRIP,CHILD,19,DIETARY,NONE,VACATION
1401,GST0001401,CA,THRILL_SEEKER,TEEN,3,NONE,NONE,FAMILY_DAY
1402,GST0001402,US,FAMILY,CHILD,2,SENSORY,NONE,EVENT_NIGHT
1403,GST0001403,US,FAMILY,CHILD,3,NONE,NONE,WATER_PARK
1404,GST0001404,US,FAMILY,ADULT,4,DIETARY,HOTEL_GUEST,VACATION
1405,GST0001405,CA,THRILL_SEEKER,ADULT,1,NONE,NONE,RIDE_DAY
1406,GST0001406,GB,FAMILY,TEEN,2,NONE,ANNUAL_PASS,RIDE_DAY
1407,GST0001407,US,THRILL_SEEKER,TEEN,2,NONE,HOTEL_GUEST,WATER_PARK
1408,GST0001408,US,FAMILY,TEEN,2,NONE,NONE,VACATION
1409,GST0001409,US,SCHOOL_TRIP,ADULT,23,NONE,NONE,VACATION
1410,GST0001410,US,FAMILY,SENIOR,6,DIETARY,HOTEL_GUEST,FAMILY_DAY
1411,GST0001411,US,SCHOOL_TRIP,CHILD,23,NONE,NONE,FAMILY_DAY
1412,GST0001412,US,VIP_TRAVELER,ADULT,4,NONE,NONE,VACATION
1413,GST0001413,US,THRILL_SEEKER,ADULT,2,NONE,VIP_CLUB,FAMILY_DAY
1414,GST0001414,US,VIP_TRAVELER,ADULT,1,NONE,HOTEL_GUEST,RIDE_DAY
1415,GST0001415,US,THRILL_SEEKER,ADULT,3,NONE,NONE,RIDE_DAY
1416,GST0001416,FR,LOCAL_MEMBER,ADULT,1,NONE,NONE,RIDE_DAY
1417,GST0001417,DE,TOUR_GROUP,TEEN,12,NONE,HOTEL_GUEST,VACATION
1418,GST0001418,US,THRILL_SEEKER,ADULT,3,NONE,NONE,FAMILY_DAY
1419,GST0001419,US,SCHOOL_TRIP,ADULT,20,NONE,ANNUAL_PASS,VACATION
1420,GST0001420,MX,FAMILY,CHILD,5,NONE,NONE,RIDE_DAY
1421,GST0001421,US,FAMILY,SENIOR,5,NONE,NONE,FAMILY_DAY
1422,GST0001422,US,FAMILY,TEEN,6,NONE,NONE,FAMILY_DAY
1423,GST0001423,US,SCHOOL_TRIP,ADULT,24,SENSORY,HOTEL_GUEST,WATER_PARK
1424,GST0001424,US,LOCAL_MEMBER,ADULT,2,DIETARY,HOTEL_GUEST,FAMILY_DAY
1425,GST0001425,US,FAMILY,CHILD,3,NONE,NONE,FAMILY_DAY
1426,GST0001426,US,THRILL_SEEKER,ADULT,3,NONE,NONE,WATER_PARK
1427,GST0001427,CA,THRILL_SEEKER,ADULT,1,NONE,NONE,RIDE_DAY
1428,GST0001428,MX,THRILL_SEEKER,CHILD,1,NONE,VIP_CLUB,VACATION
1429,GST0001429,US,LOCAL_MEMBER,ADULT,1,MOBILITY,NONE,WATER_PARK
1430,GST0001430,US,FAMILY,TEEN,4,NONE,ANNUAL_PASS,EVENT_NIGHT
1431,GST0001431,US,LOCAL_MEMBER,TEEN,1,MOBILITY,HOTEL_GUEST,RIDE_DAY
1432,GST0001432,US,FAMILY,CHILD,1,DIETARY,NONE,RIDE_DAY
1433,GST0001433,US,VIP_TRAVELER,TEEN,4,NONE,ANNUAL_PASS,FAMILY_DAY
1434,GST0001434,US,FAMILY,CHILD,1,NONE,NONE,RIDE_DAY
1435,GST0001435,US,FAMILY,ADULT,4,NONE,NONE,RIDE_DAY
1436,GST0001436,US,TOUR_GROUP,ADULT,6,NONE,ANNUAL_PASS,FAMILY_DAY
1437,GST0001437,CA,SCHOOL_TRIP,SENIOR,18,NONE,NONE,RIDE_DAY
1438,GST0001438,US,FAMILY,ADULT,2,MOBILITY,NONE,VACATION
1439,GST0001439,CA,THRILL_SEEKER,TEEN,1,NONE,NONE,RIDE_DAY
1440,GST0001440,US,SCHOOL_TRIP,TEEN,13,MOBILITY,NONE,FAMILY_DAY
1441,GST0001441,US,FAMILY,ADULT,1,DIETARY,NONE,VACATION
1442,GST0001442,US,FAMILY,ADULT,2,MOBILITY,NONE,FAMILY_DAY
1443,GST0001443,US,THRILL_SEEKER,ADULT,3,DIETARY,NONE,FAMILY_DAY
1444,GST0001444,US,THRILL_SEEKER,ADULT,1,DIETARY,NONE,VACATION
1445,GST0001445,GB,FAMILY,SENIOR,3,NONE,VIP_CLUB,RIDE_DAY
1446,GST0001446,US,FAMILY,ADULT,5,NONE,HOTEL_GUEST,RIDE_DAY
1447,GST0001447,GB,VIP_TRAVELER,ADULT,3,NONE,NONE,RIDE_DAY
1448,GST0001448,US,LOCAL_MEMBER,ADULT,2,HEARING,NONE,WATER_PARK
1449,GST0001449,US,FAMILY,TEEN,6,NONE,NONE,VACATION
1450,GST0001450,US,FAMILY,CHILD,3,NONE,ANNUAL_PASS,FAMILY_DAY
1451,GST0001451,AE,FAMILY,ADULT,6,NONE,NONE,FAMILY_DAY
1452,GST0001452,DE,SCHOOL_TRIP,ADULT,21,NONE,HOTEL_GUEST,FAMILY_DAY
1453,GST0001453,US,TOUR_GROUP,ADULT,7,NONE,HOTEL_GUEST,RIDE_DAY
1454,GST0001454,US,LOCAL_MEMBER,ADULT,4,MOBILITY,NONE,RIDE_DAY
1455,GST0001455,US,FAMILY,ADULT,3,NONE,ANNUAL_PASS,VACATION
1456,GST0001456,US,LOCAL_MEMBER,ADULT,2,NONE,VIP_CLUB,FAMILY_DAY
1457,GST0001457,US,FAMILY,ADULT,1,NONE,NONE,FAMILY_DAY
1458,GST0001458,GB,THRILL_SEEKER,ADULT,2,NONE,HOTEL_GUEST,RIDE_DAY
1459,GST0001459,MX,LOCAL_MEMBER,ADULT,2,NONE,ANNUAL_PASS,RIDE_DAY
1460,GST0001460,US,TOUR_GROUP,SENIOR,11,NONE,NONE,RIDE_DAY
1461,GST0001461,GB,LOCAL_MEMBER,CHILD,3,NONE,NONE,VACATION
1462,GST0001462,CA,FAMILY,CHILD,4,NONE,NONE,RIDE_DAY
1463,GST0001463,AE,LOCAL_MEMBER,SENIOR,1,HEARING,NONE,FAMILY_DAY
1464,GST0001464,US,LOCAL_MEMBER,ADULT,2,NONE,NONE,FAMILY_DAY
1465,GST0001465,GB,THRILL_SEEKER,TEEN,1,NONE,ANNUAL_PASS,FAMILY_DAY
1466,GST0001466,US,FAMILY,CHILD,2,NONE,HOTEL_GUEST,WATER_PARK
1467,GST0001467,DE,FAMILY,CHILD,2,HEARING,NONE,FAMILY_DAY
1468,GST0001468,US,THRILL_SEEKER,ADULT,3,NONE,VIP_CLUB,RIDE_DAY
1469,GST0001469,BR,LOCAL_MEMBER,SENIOR,4,NONE,NONE,VACATION
1470,GST0001470,DE,FAMILY,CHILD,6,NONE,NONE,FAMILY_DAY
1471,GST0001471,US,VIP_TRAVELER,ADULT,2,NONE,ANNUAL_PASS,WATER_PARK
1472,GST0001472,AE,SCHOOL_TRIP,ADULT,14,MOBILITY,ANNUAL_PASS,RIDE_DAY
1473,GST0001473,US,FAMILY,CHILD,3,NONE,ANNUAL_PASS,WATER_PARK
