TicketId,TicketCode,Guest,Park,VisitDate,TicketType,EntryChannel,PricePaid,FastAccessFlag,AddOnBundle,TicketStatus
214,TKT00000214,2239,3,2026-06-11T16:45:00Z,ANNUAL_PASS,ON_SITE,559.9,False,RAINY_DAY_CREDIT,USED
215,TKT00000215,2229,4,2026-05-16T13:15:00Z,ANNUAL_PASS,MOBILE_APP,617.47,True,FAST_ACCESS,USED
216,TKT00000216,1630,5,2026-05-27T09:30:00Z,DAY_PASS,TRAVEL_AGENT,190.88,True,FAST_ACCESS,USED
217,TKT00000217,1295,3,2026-08-09T17:15:00Z,DAY_PASS,ON_SITE,188.46,False,DINING_PHOTO,USED
218,TKT00000218,837,6,2026-06-06T15:00:00Z,MULTI_DAY,MOBILE_APP,462.06,False,DINING_PHOTO,USED
219,TKT00000219,2008,3,2026-05-11T09:15:00Z,DAY_PASS,ON_SITE,257.29,False,NONE,NO_SHOW
220,TKT00000220,212,1,2026-07-02T15:00:00Z,FAST_ACCESS,MOBILE_APP,178.39,True,FAST_ACCESS,USED
221,TKT00000221,1983,1,2026-08-22T15:45:00Z,DAY_PASS,ON_SITE,163.06,True,FAST_ACCESS,USED
222,TKT00000222,2217,6,2026-08-14T17:45:00Z,DAY_PASS,HOTEL_DESK,104.86,False,CHARACTER_MEET,USED
223,TKT00000223,2762,3,2026-07-13T14:30:00Z,ANNUAL_PASS,MOBILE_APP,640.42,False,NONE,USED
224,TKT00000224,491,2,2026-08-20T17:30:00Z,DAY_PASS,TRAVEL_AGENT,110.24,True,FAST_ACCESS,USED
225,TKT00000225,2017,3,2026-08-07T11:30:00Z,MULTI_DAY,MOBILE_APP,495.99,True,FAST_ACCESS,USED
226,TKT00000226,1182,5,2026-06-18T10:15:00Z,DAY_PASS,TRAVEL_AGENT,107.88,True,FAST_ACCESS,USED
227,TKT00000227,470,6,2026-07-26T08:00:00Z,ANNUAL_PASS,WEBSITE,439.1,False,NONE,USED
228,TKT00000228,2629,3,2026-08-18T10:15:00Z,DAY_PASS,ON_SITE,105.36,False,PARKING_PLUS,USED
229,TKT00000229,2695,5,2026-06-22T09:45:00Z,DAY_PASS,MOBILE_APP,118.43,False,PARKING_PLUS,USED
230,TKT00000230,1054,1,2026-08-18T12:45:00Z,VIP,WEBSITE,536.4,True,FAST_ACCESS,USED
231,TKT00000231,1361,1,2026-07-27T09:15:00Z,DAY_PASS,TRAVEL_AGENT,107.34,False,NONE,USED
232,TKT00000232,1710,3,2026-07-14T14:30:00Z,FAST_ACCESS,WEBSITE,418.25,True,FAST_ACCESS,USED
233,TKT00000233,2771,3,2026-05-25T10:15:00Z,ANNUAL_PASS,TRAVEL_AGENT,363.73,True,FAST_ACCESS,USED
234,TKT00000234,263,2,2026-05-19T14:15:00Z,DAY_PASS,MOBILE_APP,169.27,False,DINING_PHOTO,USED
235,TKT00000235,1983,5,2026-07-09T17:45:00Z,VIP,MOBILE_APP,583.02,True,FAST_ACCESS,USED
236,TKT00000236,1344,4,2026-05-09T13:00:00Z,DAY_PASS,ON_SITE,196.0,False,RAINY_DAY_CREDIT,USED
237,TKT00000237,2053,6,2026-05-07T16:00:00Z,DAY_PASS,ON_SITE,164.02,False,PARKING_PLUS,USED
238,TKT00000238,515,3,2026-06-15T08:15:00Z,FAST_ACCESS,WEBSITE,303.46,True,FAST_ACCESS,USED
239,TKT00000239,1958,6,2026-06-27T13:15:00Z,DAY_PASS,MOBILE_APP,258.46,True,FAST_ACCESS,USED
240,TKT00000240,429,4,2026-07-27T17:45:00Z,ANNUAL_PASS,MOBILE_APP,470.84,False,NONE,USED
241,TKT00000241,61,3,2026-05-27T11:30:00Z,ANNUAL_PASS,WEBSITE,689.44,True,FAST_ACCESS,USED
242,TKT00000242,983,5,2026-07-01T13:30:00Z,FAST_ACCESS,WEBSITE,392.58,True,FAST_ACCESS,USED
243,TKT00000243,1306,5,2026-08-12T13:45:00Z,DAY_PASS,HOTEL_DESK,189.3,False,NONE,USED
244,TKT00000244,620,5,2026-06-18T15:15:00Z,MULTI_DAY,WEBSITE,470.26,False,RAINY_DAY_CREDIT,USED
245,TKT00000245,2584,1,2026-05-10T12:30:00Z,MULTI_DAY,MOBILE_APP,290.38,False,DINING_PHOTO,USED
246,TKT00000246,1193,3,2026-08-23T13:00:00Z,DAY_PASS,ON_SITE,111.86,True,FAST_ACCESS,USED
247,TKT00000247,291,2,2026-07-13T11:45:00Z,VIP,MOBILE_APP,644.51,True,FAST_ACCESS,USED
248,TKT00000248,1914,3,2026-08-16T10:45:00Z,ANNUAL_PASS,WEBSITE,568.66,True,FAST_ACCESS,UPGRADED
249,TKT00000249,1590,5,2026-05-06T13:30:00Z,DAY_PASS,MOBILE_APP,222.61,False,NONE,USED
250,TKT00000250,2140,1,2026-06-16T16:30:00Z,DAY_PASS,MOBILE_APP,247.88,False,PARKING_PLUS,USED
251,TKT00000251,383,4,2026-08-06T11:15:00Z,ANNUAL_PASS,MOBILE_APP,731.79,False,CHARACTER_MEET,USED
252,TKT00000252,2126,5,2026-07-20T16:45:00Z,MULTI_DAY,ON_SITE,568.22,False,CHARACTER_MEET,USED
253,TKT00000253,206,2,2026-05-03T14:45:00Z,MULTI_DAY,HOTEL_DESK,423.92,True,FAST_ACCESS,USED
254,TKT00000254,464,1,2026-06-04T10:00:00Z,DAY_PASS,MOBILE_APP,129.64,False,CHARACTER_MEET,USED
255,TKT00000255,864,1,2026-07-03T16:30:00Z,DAY_PASS,MOBILE_APP,116.37,False,CHARACTER_MEET,USED
256,TKT00000256,1028,3,2026-07-14T17:30:00Z,DAY_PASS,MOBILE_APP,189.78,False,PARKING_PLUS,USED
257,TKT00000257,1022,2,2026-08-19T17:00:00Z,ANNUAL_PASS,MOBILE_APP,486.43,False,RAINY_DAY_CREDIT,USED
258,TKT00000258,2782,2,2026-08-16T13:15:00Z,FAST_ACCESS,ON_SITE,374.15,True,FAST_ACCESS,NO_SHOW
259,TKT00000259,353,3,2026-08-03T15:00:00Z,FAST_ACCESS,MOBILE_APP,351.34,True,FAST_ACCESS,USED
260,TKT00000260,2004,4,2026-07-13T13:45:00Z,MULTI_DAY,MOBILE_APP,327.85,True,FAST_ACCESS,USED
261,TKT00000261,993,1,2026-08-25T08:00:00Z,MULTI_DAY,TRAVEL_AGENT,382.07,True,FAST_ACCESS,USED
262,TKT00000262,1905,3,2026-05-10T13:00:00Z,MULTI_DAY,ON_SITE,567.04,False,RAINY_DAY_CREDIT,USED
263,TKT00000263,150,5,2026-08-19T15:45:00Z,DAY_PASS,MOBILE_APP,147.16,False,RAINY_DAY_CREDIT,USED
264,TKT00000264,767,2,2026-06-19T09:30:00Z,VIP,WEBSITE,524.0,True,FAST_ACCESS,USED
265,TKT00000265,2208,3,2026-06-24T17:30:00Z,DAY_PASS,HOTEL_DESK,177.89,True,FAST_ACCESS,USED
266,TKT00000266,146,2,2026-05-21T08:15:00Z,MULTI_DAY,ON_SITE,360.25,True,FAST_ACCESS,USED
267,TKT00000267,684,1,2026-07-26T15:30:00Z,MULTI_DAY,ON_SITE,307.63,False,PARKING_PLUS,USED
268,TKT00000268,2148,1,2026-05-17T09:15:00Z,DAY_PASS,ON_SITE,181.1,False,NONE,USED
269,TKT00000269,709,5,2026-07-05T12:00:00Z,FAST_ACCESS,WEBSITE,313.13,True,FAST_ACCESS,USED
270,TKT00000270,1442,5,2026-07-10T15:45:00Z,DAY_PASS,HOTEL_DESK,132.51,False,CHARACTER_MEET,USED
271,TKT00000271,1151,3,2026-06-18T10:00:00Z,VIP,TRAVEL_AGENT,926.95,True,FAST_ACCESS,USED
272,TKT00000272,2593,2,2026-08-06T13:15:00Z,DAY_PASS,WEBSITE,172.96,False,PARKING_PLUS,CANCELLED
273,TKT00000273,1363,1,2026-07-13T09:45:00Z,ANNUAL_PASS,WEBSITE,584.29,False,DINING_PHOTO,USED
274,TKT00000274,684,3,2026-05-23T15:15:00Z,ANNUAL_PASS,MOBILE_APP,348.39,True,FAST_ACCESS,USED
275,TKT00000275,1402,3,2026-08-27T13:15:00Z,DAY_PASS,ON_SITE,140.32,False,NONE,NO_SHOW
276,TKT00000276,463,3,2026-07-08T08:15:00Z,VIP,HOTEL_DESK,882.09,True,FAST_ACCESS,USED
277,TKT00000277,2758,6,2026-07-30T13:30:00Z,DAY_PASS,WEBSITE,168.1,False,NONE,USED
278,TKT00000278,696,3,2026-06-20T16:15:00Z,DAY_PASS,WEBSITE,216.06,False,PARKING_PLUS,USED
279,TKT00000279,1043,1,2026-05-27T17:30:00Z,FAST_ACCESS,MOBILE_APP,305.24,True,FAST_ACCESS,USED
280,TKT00000280,964,2,2026-08-20T10:00:00Z,FAST_ACCESS,HOTEL_DESK,375.64,True,FAST_ACCESS,USED
281,TKT00000281,1289,5,2026-07-10T08:45:00Z,DAY_PASS,HOTEL_DESK,163.84,False,PARKING_PLUS,USED
282,TKT00000282,1493,1,2026-08-23T09:00:00Z,DAY_PASS,MOBILE_APP,187.22,False,NONE,USED
283,TKT00000283,2341,3,2026-07-28T11:30:00Z,FAST_ACCESS,MOBILE_APP,423.05,True,FAST_ACCESS,USED
284,TKT00000284,1141,1,2026-06-27T14:15:00Z,DAY_PASS,WEBSITE,159.9,False,NONE,USED
285,TKT00000285,1227,2,2026-05-31T14:00:00Z,MULTI_DAY,WEBSITE,344.3,True,FAST_ACCESS,USED
286,TKT00000286,2405,4,2026-08-06T13:30:00Z,MULTI_DAY,WEBSITE,334.35,False,NONE,USED
287,TKT00000287,109,1,2026-05-11T17:00:00Z,DAY_PASS,MOBILE_APP,244.13,False,CHARACTER_MEET,USED
288,TKT00000288,1269,5,2026-05-02T08:00:00Z,FAST_ACCESS,MOBILE_APP,321.62,True,FAST_ACCESS,USED
289,TKT00000289,1272,2,2026-08-04T14:45:00Z,DAY_PASS,WEBSITE,103.69,False,DINING_PHOTO,UPGRADED
290,TKT00000290,710,5,2026-06-17T15:15:00Z,DAY_PASS,HOTEL_DESK,184.76,False,CHARACTER_MEET,USED
291,TKT00000291,2341,6,2026-07-03T08:15:00Z,ANNUAL_PASS,MOBILE_APP,628.94,False,RAINY_DAY_CREDIT,USED
292,TKT00000292,1818,5,2026-06-22T11:15:00Z,ANNUAL_PASS,WEBSITE,315.67,True,FAST_ACCESS,USED
293,TKT00000293,2063,5,2026-05-07T16:00:00Z,ANNUAL_PASS,MOBILE_APP,382.24,False,NONE,USED
294,TKT00000294,133,3,2026-08-02T11:15:00Z,ANNUAL_PASS,ON_SITE,559.57,True,FAST_ACCESS,UPGRADED
295,TKT00000295,2640,1,2026-08-16T09:30:00Z,ANNUAL_PASS,WEBSITE,606.2,False,PARKING_PLUS,USED
296,TKT00000296,150,2,2026-07-30T11:15:00Z,DAY_PASS,MOBILE_APP,121.4,True,FAST_ACCESS,USED
297,TKT00000297,1268,2,2026-07-23T09:30:00Z,ANNUAL_PASS,MOBILE_APP,869.8,False,DINING_PHOTO,USED
298,TKT00000298,776,5,2026-07-13T14:15:00Z,DAY_PASS,ON_SITE,100.94,True,FAST_ACCESS,USED
299,TKT00000299,1392,5,2026-05-31T09:30:00Z,DAY_PASS,HOTEL_DESK,91.42,False,NONE,USED
300,TKT00000300,2230,1,2026-06-23T13:00:00Z,FAST_ACCESS,WEBSITE,175.39,True,FAST_ACCESS,USED
301,TKT00000301,1081,3,2026-07-25T17:30:00Z,MULTI_DAY,WEBSITE,272.16,True,FAST_ACCESS,USED
302,TKT00000302,443,3,2026-06-25T13:15:00Z,FAST_ACCESS,ON_SITE,344.22,True,FAST_ACCESS,UPGRADED
303,TKT00000303,334,5,2026-07-03T08:45:00Z,DAY_PASS,MOBILE_APP,92.53,False,RAINY_DAY_CREDIT,USED
304,TKT00000304,599,1,2026-05-18T08:45:00Z,ANNUAL_PASS,MOBILE_APP,824.29,False,PARKING_PLUS,USED
305,TKT00000305,2358,5,2026-05-20T13:45:00Z,ANNUAL_PASS,HOTEL_DESK,354.7,False,PARKING_PLUS,USED
306,TKT00000306,724,5,2026-06-02T10:00:00Z,FAST_ACCESS,ON_SITE,192.52,True,FAST_ACCESS,USED
307,TKT00000307,647,6,2026-06-19T08:00:00Z,MULTI_DAY,ON_SITE,372.4,True,FAST_ACCESS,USED
308,TKT00000308,1028,1,2026-08-15T09:30:00Z,DAY_PASS,ON_SITE,215.82,False,CHARACTER_MEET,UPGRADED
309,TKT00000309,198,6,2026-06-30T12:45:00Z,DAY_PASS,MOBILE_APP,110.36,False,PARKING_PLUS,USED
310,TKT00000310,871,1,2026-08-26T15:15:00Z,MULTI_DAY,WEBSITE,216.66,False,RAINY_DAY_CREDIT,USED
311,TKT00000311,1976,6,2026-07-15T15:30:00Z,ANNUAL_PASS,ON_SITE,529.07,False,NONE,USED
312,TKT00000312,586,3,2026-05-07T13:30:00Z,MULTI_DAY,WEBSITE,260.1,False,DINING_PHOTO,USED
313,TKT00000313,1562,1,2026-07-29T09:00:00Z,ANNUAL_PASS,ON_SITE,338.3,False,NONE,USED
314,TKT00000314,2517,2,2026-07-01T17:00:00Z,DAY_PASS,WEBSITE,164.77,True,FAST_ACCESS,USED
315,TKT00000315,2010,3,2026-06-24T12:30:00Z,DAY_PASS,WEBSITE,164.27,False,DINING_PHOTO,CANCELLED
316,TKT00000316,2712,4,2026-07-12T17:30:00Z,FAST_ACCESS,MOBILE_APP,162.07,True,FAST_ACCESS,USED
317,TKT00000317,1580,1,2026-07-14T15:30:00Z,ANNUAL_PASS,MOBILE_APP,303.0,False,NONE,USED
318,TKT00000318,201,5,2026-07-09T12:30:00Z,DAY_PASS,MOBILE_APP,129.58,False,CHARACTER_MEET,USED
319,TKT00000319,829,2,2026-06-16T16:30:00Z,ANNUAL_PASS,MOBILE_APP,536.18,False,NONE,USED
320,TKT00000320,1428,3,2026-05-06T17:30:00Z,DAY_PASS,HOTEL_DESK,130.85,False,NONE,USED
321,TKT00000321,2658,2,2026-08-11T15:00:00Z,DAY_PASS,MOBILE_APP,198.64,False,NONE,USED
322,TKT00000322,2701,3,2026-06-17T13:00:00Z,ANNUAL_PASS,MOBILE_APP,883.55,False,NONE,USED
323,TKT00000323,367,3,2026-06-15T09:30:00Z,DAY_PASS,MOBILE_APP,164.25,False,NONE,NO_SHOW
324,TKT00000324,1506,6,2026-06-22T13:00:00Z,MULTI_DAY,MOBILE_APP,178.44,False,PARKING_PLUS,USED
325,TKT00000325,1944,5,2026-08-06T15:15:00Z,DAY_PASS,MOBILE_APP,98.81,False,CHARACTER_MEET,USED
326,TKT00000326,678,4,2026-08-08T13:30:00Z,ANNUAL_PASS,MOBILE_APP,400.23,True,FAST_ACCESS,USED
327,TKT00000327,448,3,2026-05-22T17:45:00Z,FAST_ACCESS,TRAVEL_AGENT,431.71,True,FAST_ACCESS,USED
328,TKT00000328,1524,4,2026-08-13T10:00:00Z,ANNUAL_PASS,WEBSITE,419.84,True,FAST_ACCESS,USED
329,TKT00000329,1190,4,2026-07-13T13:00:00Z,VIP,HOTEL_DESK,833.62,True,FAST_ACCESS,USED
330,TKT00000330,1583,2,2026-07-24T10:30:00Z,DAY_PASS,ON_SITE,174.92,False,NONE,USED
331,TKT00000331,722,5,2026-07-15T17:30:00Z,DAY_PASS,HOTEL_DESK,261.38,True,FAST_ACCESS,USED
332,TKT00000332,1193,6,2026-06-09T17:15:00Z,ANNUAL_PASS,WEBSITE,332.55,False,NONE,USED
333,TKT00000333,1915,5,2026-08-12T11:45:00Z,DAY_PASS,ON_SITE,161.86,False,NONE,USED
334,TKT00000334,1565,1,2026-06-11T13:15:00Z,ANNUAL_PASS,ON_SITE,378.35,False,NONE,USED
335,TKT00000335,374,2,2026-07-08T11:15:00Z,DAY_PASS,TRAVEL_AGENT,93.78,False,RAINY_DAY_CREDIT,USED
336,TKT00000336,89,6,2026-08-07T12:15:00Z,DAY_PASS,WEBSITE,126.08,True,FAST_ACCESS,USED
337,TKT00000337,2639,1,2026-05-03T14:30:00Z,DAY_PASS,TRAVEL_AGENT,161.62,False,RAINY_DAY_CREDIT,USED
338,TKT00000338,1869,6,2026-06-26T10:30:00Z,DAY_PASS,MOBILE_APP,178.5,False,NONE,UPGRADED
339,TKT00000339,564,3,2026-08-22T08:00:00Z,DAY_PASS,WEBSITE,118.08,True,FAST_ACCESS,USED
340,TKT00000340,2617,5,2026-05-11T14:15:00Z,ANNUAL_PASS,ON_SITE,287.47,False,DINING_PHOTO,USED
341,TKT00000341,2160,4,2026-08-28T16:00:00Z,MULTI_DAY,TRAVEL_AGENT,257.01,False,NONE,USED
342,TKT00000342,1096,2,2026-08-01T16:00:00Z,DAY_PASS,MOBILE_APP,101.03,True,FAST_ACCESS,USED
343,TKT00000343,2578,1,2026-06-23T14:45:00Z,VIP,ON_SITE,377.76,True,FAST_ACCESS,USED
344,TKT00000344,2090,6,2026-06-21T14:00:00Z,DAY_PASS,TRAVEL_AGENT,142.72,False,RAINY_DAY_CREDIT,CANCELLED
345,TKT00000345,2467,4,2026-06-03T11:00:00Z,DAY_PASS,MOBILE_APP,159.11,True,FAST_ACCESS,USED
346,TKT00000346,1875,3,2026-08-14T14:45:00Z,DAY_PASS,WEBSITE,198.11,False,NONE,USED
347,TKT00000347,281,1,2026-06-10T12:30:00Z,MULTI_DAY,MOBILE_APP,330.59,False,DINING_PHOTO,USED
348,TKT00000348,811,1,2026-08-24T10:45:00Z,FAST_ACCESS,MOBILE_APP,198.08,True,FAST_ACCESS,USED
349,TKT00000349,1123,1,2026-07-23T16:30:00Z,DAY_PASS,MOBILE_APP,93.16,False,RAINY_DAY_CREDIT,USED
350,TKT00000350,1580,3,2026-07-27T13:15:00Z,MULTI_DAY,WEBSITE,326.72,True,FAST_ACCESS,USED
351,TKT00000351,1593,3,2026-06-22T12:45:00Z,ANNUAL_PASS,TRAVEL_AGENT,626.96,True,FAST_ACCESS,USED
352,TKT00000352,1302,1,2026-05-09T09:45:00Z,DAY_PASS,WEBSITE,222.66,False,CHARACTER_MEET,USED
353,TKT00000353,430,5,2026-05-17T17:15:00Z,DAY_PASS,MOBILE_APP,167.34,False,NONE,USED
354,TKT00000354,1676,5,2026-07-21T13:30:00Z,DAY_PASS,MOBILE_APP,177.66,True,FAST_ACCESS,USED
355,TKT00000355,2372,4,2026-08-17T12:15:00Z,DAY_PASS,WEBSITE,121.84,False,DINING_PHOTO,USED
356,TKT00000356,24,6,2026-05-25T08:15:00Z,ANNUAL_PASS,MOBILE_APP,625.18,False,PARKING_PLUS,USED
357,TKT00000357,1471,3,2026-05-19T17:30:00Z,VIP,ON_SITE,393.51,True,FAST_ACCESS,USED
358,TKT00000358,2777,4,2026-07-20T08:45:00Z,ANNUAL_PASS,WEBSITE,648.18,False,NONE,USED
359,TKT00000359,11,1,2026-07-10T12:45:00Z,DAY_PASS,MOBILE_APP,178.19,True,FAST_ACCESS,USED
360,TKT00000360,2599,5,2026-07-11T17:30:00Z,DAY_PASS,WEBSITE,172.64,True,FAST_ACCESS,USED
361,TKT00000361,320,3,2026-05-12T15:15:00Z,DAY_PASS,MOBILE_APP,175.24,False,RAINY_DAY_CREDIT,USED
362,TKT00000362,196,3,2026-07-03T14:30:00Z,DAY_PASS,MOBILE_APP,120.01,True,FAST_ACCESS,USED
363,TKT00000363,99,3,2026-07-04T12:30:00Z,MULTI_DAY,MOBILE_APP,258.47,True,FAST_ACCESS,USED
364,TKT00000364,1878,3,2026-08-07T12:00:00Z,DAY_PASS,HOTEL_DESK,144.24,False,PARKING_PLUS,USED
365,TKT00000365,975,3,2026-05-09T12:15:00Z,DAY_PASS,MOBILE_APP,157.53,False,RAINY_DAY_CREDIT,UPGRADED
366,TKT00000366,2485,4,2026-06-29T16:45:00Z,FAST_ACCESS,ON_SITE,361.42,True,FAST_ACCESS,UPGRADED
367,TKT00000367,2623,3,2026-06-25T12:15:00Z,MULTI_DAY,WEBSITE,263.36,False,NONE,USED
368,TKT00000368,281,1,2026-07-22T15:15:00Z,MULTI_DAY,TRAVEL_AGENT,168.15,True,FAST_ACCESS,USED
369,TKT00000369,655,4,2026-05-30T08:00:00Z,DAY_PASS,WEBSITE,252.38,False,NONE,USED
370,TKT00000370,1639,5,2026-05-15T10:45:00Z,ANNUAL_PASS,MOBILE_APP,527.01,False,NONE,USED
371,TKT00000371,1024,6,2026-08-28T17:45:00Z,ANNUAL_PASS,WEBSITE,265.14,False,NONE,USED
372,TKT00000372,1292,3,2026-05-25T15:30:00Z,DAY_PASS,ON_SITE,103.34,False,RAINY_DAY_CREDIT,USED
373,TKT00000373,8,1,2026-05-01T11:45:00Z,VIP,ON_SITE,696.75,True,FAST_ACCESS,USED
374,TKT00000374,921,1,2026-08-01T16:30:00Z,MULTI_DAY,ON_SITE,458.31,False,NONE,CANCELLED
375,TKT00000375,1216,4,2026-08-03T09:15:00Z,DAY_PASS,MOBILE_APP,167.42,False,NONE,USED
376,TKT00000376,796,5,2026-08-27T16:00:00Z,MULTI_DAY,TRAVEL_AGENT,483.97,False,NONE,UPGRADED
377,TKT00000377,378,5,2026-05-23T14:15:00Z,MULTI_DAY,MOBILE_APP,482.71,False,CHARACTER_MEET,USED
378,TKT00000378,2458,5,2026-05-18T13:15:00Z,FAST_ACCESS,MOBILE_APP,305.66,True,FAST_ACCESS,USED
379,TKT00000379,1767,1,2026-05-23T15:30:00Z,DAY_PASS,ON_SITE,97.94,False,NONE,USED
380,TKT00000380,2172,3,2026-07-29T17:15:00Z,MULTI_DAY,WEBSITE,460.15,False,RAINY_DAY_CREDIT,USED
381,TKT00000381,863,1,2026-08-15T13:00:00Z,ANNUAL_PASS,MOBILE_APP,504.5,False,PARKING_PLUS,USED
382,TKT00000382,2604,2,2026-07-27T13:15:00Z,VIP,TRAVEL_AGENT,551.42,True,FAST_ACCESS,USED
383,TKT00000383,259,2,2026-05-14T15:45:00Z,DAY_PASS,ON_SITE,106.91,False,CHARACTER_MEET,CANCELLED
384,TKT00000384,2116,1,2026-08-25T16:45:00Z,ANNUAL_PASS,MOBILE_APP,814.1,True,FAST_ACCESS,USED
385,TKT00000385,2534,5,2026-05-18T12:00:00Z,ANNUAL_PASS,MOBILE_APP,362.37,True,FAST_ACCESS,CANCELLED
386,TKT00000386,2286,1,2026-06-20T08:30:00Z,MULTI_DAY,MOBILE_APP,504.02,True,FAST_ACCESS,USED
387,TKT00000387,69,5,2026-07-07T17:15:00Z,DAY_PASS,MOBILE_APP,171.26,False,NONE,USED
388,TKT00000388,2621,1,2026-08-06T09:00:00Z,DAY_PASS,TRAVEL_AGENT,105.07,False,DINING_PHOTO,USED
389,TKT00000389,1503,2,2026-08-28T10:00:00Z,MULTI_DAY,MOBILE_APP,485.69,False,DINING_PHOTO,USED
390,TKT00000390,2554,3,2026-07-27T08:30:00Z,DAY_PASS,MOBILE_APP,120.06,True,FAST_ACCESS,USED
391,TKT00000391,295,3,2026-08-16T10:45:00Z,ANNUAL_PASS,ON_SITE,278.35,False,NONE,USED
392,TKT00000392,983,2,2026-05-18T15:45:00Z,DAY_PASS,ON_SITE,206.87,False,NONE,UPGRADED
393,TKT00000393,2059,2,2026-06-01T15:00:00Z,DAY_PASS,ON_SITE,78.56,True,FAST_ACCESS,CANCELLED
394,TKT00000394,2636,1,2026-05-25T10:45:00Z,MULTI_DAY,MOBILE_APP,549.97,False,NONE,USED
395,TKT00000395,770,6,2026-06-16T08:30:00Z,DAY_PASS,WEBSITE,186.01,False,NONE,USED
396,TKT00000396,166,3,2026-05-15T08:15:00Z,DAY_PASS,MOBILE_APP,93.92,True,FAST_ACCESS,UPGRADED
397,TKT00000397,128,1,2026-08-27T08:45:00Z,VIP,WEBSITE,848.07,True,FAST_ACCESS,NO_SHOW
398,TKT00000398,2096,1,2026-07-28T14:15:00Z,DAY_PASS,MOBILE_APP,201.54,True,FAST_ACCESS,USED
399,TKT00000399,48,6,2026-05-14T08:30:00Z,DAY_PASS,MOBILE_APP,125.31,False,CHARACTER_MEET,USED
400,TKT00000400,2048,3,2026-06-09T11:15:00Z,FAST_ACCESS,WEBSITE,358.56,True,FAST_ACCESS,CANCELLED
401,TKT00000401,439,1,2026-06-09T12:00:00Z,DAY_PASS,WEBSITE,152.76,False,PARKING_PLUS,UPGRADED
402,TKT00000402,696,5,2026-08-12T17:30:00Z,ANNUAL_PASS,TRAVEL_AGENT,685.6,False,CHARACTER_MEET,USED
403,TKT00000403,1279,3,2026-08-07T17:30:00Z,MULTI_DAY,TRAVEL_AGENT,514.37,False,RAINY_DAY_CREDIT,UPGRADED
404,TKT00000404,2691,3,2026-07-10T17:15:00Z,DAY_PASS,WEBSITE,178.4,True,FAST_ACCESS,UPGRADED
405,TKT00000405,1046,3,2026-06-05T13:30:00Z,ANNUAL_PASS,WEBSITE,536.14,False,NONE,USED
406,TKT00000406,1011,5,2026-05-11T13:00:00Z,ANNUAL_PASS,ON_SITE,493.29,False,CHARACTER_MEET,USED
407,TKT00000407,1415,1,2026-06-06T09:15:00Z,ANNUAL_PASS,MOBILE_APP,472.64,False,NONE,USED
408,TKT00000408,2301,5,2026-05-03T10:30:00Z,MULTI_DAY,MOBILE_APP,237.11,False,DINING_PHOTO,USED
409,TKT00000409,889,5,2026-06-12T17:15:00Z,VIP,MOBILE_APP,796.99,True,FAST_ACCESS,NO_SHOW
410,TKT00000410,413,2,2026-06-29T14:30:00Z,DAY_PASS,MOBILE_APP,110.53,False,NONE,USED
411,TKT00000411,780,2,2026-06-15T08:45:00Z,VIP,ON_SITE,671.07,True,FAST_ACCESS,USED
412,TKT00000412,2535,1,2026-07-18T14:30:00Z,FAST_ACCESS,MOBILE_APP,402.34,True,FAST_ACCESS,USED
413,TKT00000413,932,4,2026-06-28T11:45:00Z,MULTI_DAY,MOBILE_APP,600.35,False,NONE,USED
414,TKT00000414,870,5,2026-07-06T13:45:00Z,DAY_PASS,WEBSITE,267.41,False,NONE,USED
415,TKT00000415,1078,3,2026-07-31T16:45:00Z,VIP,WEBSITE,804.33,True,FAST_ACCESS,USED
416,TKT00000416,1309,2,2026-08-11T12:45:00Z,DAY_PASS,MOBILE_APP,141.75,True,FAST_ACCESS,USED
417,TKT00000417,26,3,2026-06-25T08:00:00Z,MULTI_DAY,ON_SITE,488.92,False,PARKING_PLUS,USED
418,TKT00000418,2563,3,2026-07-06T08:00:00Z,VIP,HOTEL_DESK,477.67,True,FAST_ACCESS,CANCELLED
419,TKT00000419,1892,5,2026-07-17T08:15:00Z,DAY_PASS,MOBILE_APP,94.14,False,PARKING_PLUS,USED
420,TKT00000420,2362,2,2026-07-05T14:15:00Z,VIP,TRAVEL_AGENT,433.6,True,FAST_ACCESS,USED
421,TKT00000421,1790,5,2026-07-29T09:45:00Z,MULTI_DAY,ON_SITE,288.65,False,CHARACTER_MEET,USED
422,TKT00000422,991,5,2026-05-13T16:30:00Z,MULTI_DAY,MOBILE_APP,411.84,False,NONE,USED
423,TKT00000423,1952,4,2026-06-17T10:00:00Z,DAY_PASS,MOBILE_APP,185.11,False,RAINY_DAY_CREDIT,USED
424,TKT00000424,1925,6,2026-08-12T10:30:00Z,DAY_PASS,MOBILE_APP,108.6,False,PARKING_PLUS,USED
425,TKT00000425,1947,6,2026-06-23T10:15:00Z,MULTI_DAY,WEBSITE,426.99,False,DINING_PHOTO,USED
426,TKT00000426,1736,1,2026-08-04T17:30:00Z,MULTI_DAY,MOBILE_APP,608.96,False,DINING_PHOTO,USED
427,TKT00000427,291,1,2026-06-10T12:15:00Z,DAY_PASS,ON_SITE,187.02,False,DINING_PHOTO,USED
428,TKT00000428,81,4,2026-05-01T14:30:00Z,DAY_PASS,TRAVEL_AGENT,200.39,True,FAST_ACCESS,USED
429,TKT00000429,1590,3,2026-08-19T14:00:00Z,MULTI_DAY,MOBILE_APP,403.72,False,PARKING_PLUS,USED
