MerchantId,MerchantName,Category,RiskTier,PopularityWeight,Country
404,Tate-Wu,RETAIL,LOW,1.1283816304878735,USA
405,Mack LLC,DIGITAL,LOW,1.1695029771993628,GBR
406,Mitchell-Montoya,GROCERY,LOW,1.0348871334704939,USA
407,"Anderson, Edwards and Martin",DIGITAL,MED,1.7332559363828346,USA
408,Brown-Williams,RETAIL,MED,1.835900852485789,USA
409,Jimenez-Stewart,DINING,LOW,1.314326798720796,USA
410,Davis Inc,GROCERY,LOW,1.1713666142962302,USA
411,Pierce Inc,RETAIL,LOW,1.0105029173145428,USA
412,Gomez LLC,RETAIL,HIGH,2.1553181368655494,USA
413,"Kim, Sanders and Evans",GROCERY,HIGH,1.2743479408579628,USA
414,Taylor-Walker,DINING,LOW,1.419898094045365,USA
415,"Howard, Jones and Harper",GROCERY,LOW,2.300497458371619,USA
416,Wright LLC,GROCERY,LOW,11.105885097930459,USA
417,Williams-Chavez,RETAIL,HIGH,1.7862276242703532,USA
418,"Kelly, Salazar and Bowen",DINING,LOW,1.5200020433390273,USA
419,Morris-Mccullough,RETAIL,LOW,1.1898076419169918,USA
420,King Ltd,RETAIL,MED,1.3428638917177895,USA
421,"Burns, Golden and House",DINING,LOW,1.239591245465575,USA
422,"Mason, Nelson and Stokes",DINING,MED,1.7200048044064793,USA
423,Duran Group,RETAIL,LOW,1.6893719342046565,CAN
424,Bass-Leonard,RETAIL,LOW,1.3415475209872099,USA
425,Stewart-Gutierrez,DIGITAL,HIGH,1.448408419265944,USA
426,Coleman PLC,DINING,MED,1.1487405019722947,USA
427,Keith-Salinas,TRAVEL,LOW,1.1890537195294715,USA
428,Rivers Inc,DINING,LOW,1.196207684736039,USA
429,Tucker-Miranda,DINING,LOW,1.1118663878211188,USA
430,Fry-Nichols,DINING,LOW,2.450078906926981,USA
431,Jordan Group,FUEL,HIGH,1.4453465982040998,USA
432,Curtis Inc,RETAIL,LOW,1.0239872957297715,USA
433,"Bradley, Jennings and Tucker",GROCERY,LOW,1.3694278976078804,USA
434,"Norton, Scott and Johnston",GROCERY,LOW,1.1448024154202603,MEX
435,Hicks-Marquez,GROCERY,MED,2.2819982184389174,USA
436,"Mayo, Cook and Kennedy",DINING,LOW,3.746502782903899,USA
437,Moore-Gordon,FUEL,MED,1.0356506015903744,USA
438,"Gibbs, Andrews and Holder",DINING,LOW,1.5236277518183894,GBR
439,Kennedy-Shelton,DINING,HIGH,1.0199467318993314,AUS
440,Weiss Group,RETAIL,LOW,3.8896930750254106,USA
441,Warner-Keller,TRAVEL,HIGH,1.068637949919121,USA
442,Ferguson PLC,TRAVEL,LOW,1.551107244901571,DEU
443,Adams LLC,GROCERY,LOW,1.694221989007228,USA
444,Douglas LLC,DINING,LOW,3.617891914053957,USA
445,Gray-Johnson,RETAIL,LOW,1.1157713576970252,USA
446,Clark LLC,DINING,LOW,4.206736702803638,USA
447,"Smith, Wells and Herrera",GROCERY,MED,3.1352371202460008,USA
448,Bonilla and Sons,RETAIL,LOW,1.5615006789057981,USA
449,Serrano Ltd,RETAIL,LOW,1.0744015219239775,USA
450,Brown Inc,DIGITAL,LOW,1.715919100499477,USA
451,Martinez-King,RETAIL,LOW,1.3368480188337126,USA
452,"Preston, Dodson and Walters",RETAIL,LOW,1.1080294863025792,USA
453,Parker-Edwards,RETAIL,LOW,1.2168533028834676,USA
454,Clarke Ltd,DINING,MED,1.95823834119952,USA
455,"Hayes, Clark and Mitchell",RETAIL,LOW,3.938739510108068,DEU
456,Price-Ortega,TRAVEL,LOW,1.1620318800530343,USA
457,Lawson Inc,DINING,LOW,1.9915499931097513,USA
458,Valdez-Perry,FUEL,LOW,1.4091447083645203,USA
459,Frederick-Bass,TRAVEL,LOW,1.754625348239787,MEX
460,Cunningham Group,RETAIL,LOW,1.2362141431332994,USA
461,Perez-English,GROCERY,LOW,4.82575228549563,AUS
462,Nash-Anderson,DIGITAL,LOW,1.0919612675599633,USA
463,Nelson-Jones,RETAIL,MED,1.403405997646037,USA
464,Lee-Meyer,GROCERY,LOW,1.3159828894955485,USA
465,Hansen-Mathews,RETAIL,LOW,1.1724074229795243,USA
466,Stuart Inc,GROCERY,HIGH,2.1742448698488324,USA
467,Cohen Group,RETAIL,HIGH,6.611936328510508,USA
468,Tran Inc,DINING,MED,5.385282159627207,USA
469,Fox-Richardson,GROCERY,LOW,1.2377774779232742,USA
470,Jimenez-Neal,RETAIL,LOW,2.671357034814371,USA
471,Miller-Petty,RETAIL,LOW,1.195319643052611,USA
472,Rodriguez Ltd,RETAIL,HIGH,1.973698936200472,USA
473,Snyder-Fox,RETAIL,LOW,1.0820515683152645,USA
474,Hughes Group,GROCERY,LOW,2.007437429790602,USA
475,Rangel-Wood,DIGITAL,MED,1.098989944693451,USA
476,Frederick and Sons,FUEL,LOW,2.1567391268989122,USA
477,"Burns, Cantrell and Bowers",GROCERY,LOW,1.061914884735932,USA
478,Mitchell Ltd,TRAVEL,LOW,1.0035619300171499,USA
479,Cordova-Ford,DINING,LOW,1.0030890675607445,USA
480,Ward-Copeland,RETAIL,MED,1.1900415153625745,USA
481,Olsen-Moore,TRAVEL,HIGH,1.0240984433346805,CAN
482,Collier-French,GROCERY,LOW,1.1783426059086293,USA
483,Brown Ltd,DINING,LOW,4.622084791800447,USA
484,Wilson Ltd,GROCERY,LOW,1.7204836208955896,MEX
485,"Conway, Delacruz and Pugh",GROCERY,LOW,3.5543915845077647,CAN
486,Rasmussen PLC,TRAVEL,LOW,4.087475267273756,USA
487,Taylor and Sons,DINING,LOW,1.0486079265494008,GBR
488,Taylor-Morgan,RETAIL,LOW,4.076908029454446,USA
489,"Rodriguez, Cunningham and Smith",GROCERY,MED,1.1417668535199001,CAN
490,Flores and Sons,RETAIL,LOW,1.07402026160194,USA
491,Gonzalez-Henson,TRAVEL,LOW,1.7562747258556581,USA
492,Gates LLC,FUEL,LOW,1.1870867888596783,USA
493,Acevedo and Sons,TRAVEL,MED,1.6567205609273925,CAN
494,Newman Ltd,GROCERY,LOW,2.0777740179118687,USA
495,"Williams, Horton and Hubbard",RETAIL,HIGH,1.0029026393150682,USA
496,Johnson-Hawkins,DIGITAL,LOW,1.259954395318748,USA
497,"Ruiz, Brown and Waters",RETAIL,MED,8.191317342154758,USA
498,Collins Group,DIGITAL,MED,2.2943397372721983,USA
499,"Abbott, Arnold and Mcguire",GROCERY,LOW,1.1474294778635028,USA
500,Jackson-Bowman,RETAIL,HIGH,8.198945871536843,USA
501,Williams PLC,GROCERY,LOW,1.0773535482431833,USA
502,Johnson and Sons,RETAIL,LOW,5.918344034361499,CAN
503,Sims and Sons,DINING,LOW,10.832666660591165,USA
504,George Group,TRAVEL,HIGH,2.924931296474732,USA
505,"Graham, Brown and Leon",DIGITAL,LOW,1.731196385545062,USA
506,Mcdowell Ltd,DINING,LOW,1.0848210073578863,MEX
507,Smith PLC,GROCERY,LOW,1.3233796286485155,USA
508,Cole Ltd,GROCERY,LOW,1.1164031960103165,USA
509,"Johnson, Reyes and Smith",FUEL,LOW,1.4145585901909283,USA
510,"Clark, Everett and Armstrong",RETAIL,LOW,1.0318860275322759,USA
511,Keller LLC,GROCERY,LOW,1.082079621588713,USA
512,Flores-Allison,RETAIL,LOW,1.4531173636631538,USA
513,Cummings-Mahoney,FUEL,LOW,3.378428663425879,MEX
514,"Fox, Lynch and Hart",DINING,LOW,1.2927510675047234,USA
515,"Ferguson, Hayden and Bullock",DINING,LOW,1.0375163760306034,USA
516,"Lambert, Hopkins and Logan",GROCERY,LOW,2.367024971545787,USA
517,"Johnson, Jarvis and White",DINING,MED,1.6536966146480203,MEX
518,Shah and Sons,DINING,LOW,2.80454892079487,USA
519,Mathis-Brown,GROCERY,HIGH,1.8271773958002584,CAN
520,Church and Sons,RETAIL,LOW,1.499489670449245,USA
521,Rogers LLC,GROCERY,LOW,1.0967424254582443,USA
522,Morton-Stephens,DINING,LOW,1.3889321630935973,USA
523,Webb Inc,DINING,LOW,1.007347163683487,AUS
524,Johnson and Sons,DIGITAL,LOW,1.4611907264367714,USA
525,Thompson-Saunders,TRAVEL,MED,1.5258743960760968,USA
526,Gutierrez-West,DIGITAL,LOW,1.2023545312418704,USA
527,"Robinson, Bowers and Guerra",FUEL,LOW,1.1797427704320602,USA
528,Dunlap and Sons,DIGITAL,LOW,1.0179594773476452,USA
529,Castillo Ltd,RETAIL,MED,1.5726299570187217,USA
530,Rivera Inc,DIGITAL,LOW,1.0158079065638668,USA
531,"Gilbert, Whitehead and Cruz",TRAVEL,LOW,1.5270583436881702,USA
532,Matthews Inc,DINING,LOW,1.0416108007811609,USA
533,Lee-Rodriguez,RETAIL,LOW,1.5574774879161037,USA
534,Freeman PLC,DIGITAL,LOW,1.0498909412164386,USA
535,Reynolds-Alvarez,RETAIL,LOW,12.690202277603147,USA
536,Richards and Sons,TRAVEL,LOW,1.1290805100433274,USA
537,Mcbride-Wagner,GROCERY,LOW,1.1229528581667652,USA
538,Phillips-Curry,RETAIL,MED,1.4957623806044589,USA
539,Burgess-White,GROCERY,LOW,1.503038519021649,CAN
540,Smith PLC,GROCERY,LOW,4.1140521220721284,USA
541,Carpenter PLC,DIGITAL,MED,1.1045991306967107,CAN
542,"Reid, Sanchez and Brown",GROCERY,LOW,1.0610924620400837,USA
543,Chapman LLC,RETAIL,MED,1.0512606310836556,GBR
544,Price-Cunningham,DIGITAL,LOW,1.8022091767709576,USA
545,Gardner and Sons,DINING,LOW,1.6792054771585976,MEX
546,Garcia Inc,GROCERY,LOW,1.2412179542045187,USA
547,Jacobs-Washington,TRAVEL,LOW,1.1437691242289472,AUS
548,Jones Group,FUEL,HIGH,2.177782403497278,USA
549,"Campbell, Butler and Brady",FUEL,LOW,1.220128519369411,DEU
550,Acosta Ltd,FUEL,LOW,1.284251368984104,USA
551,"Thompson, Farmer and Howell",FUEL,LOW,2.2340367775293974,CAN
552,Howell Group,GROCERY,LOW,1.023571659007654,GBR
553,"Solomon, Higgins and Washington",DINING,LOW,1.098339886889224,USA
554,Gibbs-Hunt,GROCERY,LOW,1.127363502402265,USA
555,Rocha-Campos,RETAIL,LOW,1.4495016881355929,USA
556,Rose Group,DIGITAL,LOW,1.4211239001485696,USA
557,Mcdowell Ltd,RETAIL,LOW,1.2664844453510131,USA
558,"Ford, Newton and Roberts",FUEL,LOW,1.0905249998938116,USA
559,"Morris, Baker and Stone",DINING,LOW,1.1049260064225117,USA
560,Weaver-Rodriguez,DIGITAL,LOW,1.296340756394773,DEU
561,"Bell, Lopez and Chavez",FUEL,LOW,3.9771140720872666,USA
562,Johnson LLC,DIGITAL,LOW,1.1602055746020945,USA
563,Reyes-Reyes,DINING,LOW,1.2078907493617355,USA
564,"Guerrero, Lopez and Oneill",DINING,LOW,1.4220766935560587,USA
565,Mills Ltd,DINING,LOW,1.3164654024645537,USA
566,Sims-Diaz,RETAIL,LOW,1.4074151320964914,USA
567,"Sparks, Willis and Church",GROCERY,MED,1.0320321253220959,USA
568,James PLC,TRAVEL,LOW,1.2570807357326954,USA
569,Griffin Ltd,DINING,LOW,1.370232427840163,USA
570,Simpson-Simpson,FUEL,LOW,1.0887864794994218,GBR
571,"Byrd, Cervantes and Gomez",GROCERY,MED,1.2806182608960601,CAN
572,Hicks-Hamilton,RETAIL,MED,2.881380096760214,USA
573,Pace LLC,GROCERY,LOW,1.0523448589278335,USA
574,Bush Group,FUEL,LOW,1.7531926134452276,USA
575,Perez Ltd,FUEL,HIGH,2.9382095509330934,USA
576,Sullivan LLC,GROCERY,LOW,1.2770308971581896,CAN
577,Davis and Sons,DINING,LOW,1.5499313862443198,USA
578,Graham and Sons,GROCERY,LOW,3.8019033180666018,USA
579,Sanders-Boyd,GROCERY,LOW,1.3227921780388656,USA
580,Lopez-Patel,RETAIL,LOW,2.137595037993038,USA
581,Sanders-Gonzales,DINING,LOW,1.2932675857300517,USA
582,"Griffin, Pugh and Berry",DINING,LOW,1.1643574793949372,USA
583,Cortez Ltd,DINING,LOW,1.7426338586103522,USA
584,Rosario and Sons,DINING,LOW,2.0414102096220357,USA
585,Mckenzie Group,RETAIL,MED,1.0612288410557815,CAN
586,"Swanson, Alvarez and Hayes",RETAIL,LOW,1.293712935269979,USA
587,"May, White and Elliott",DIGITAL,LOW,4.2932726758850235,GBR
588,Sweeney and Sons,GROCERY,LOW,4.498343798464713,MEX
589,Lewis-Mullins,GROCERY,LOW,1.0063312295734443,CAN
590,Brown-Dean,DINING,LOW,2.6397118722806683,USA
591,Myers-Sweeney,TRAVEL,LOW,1.1088052912661073,USA
592,Salazar-Aguirre,FUEL,MED,1.464395535196693,USA
593,Ford PLC,RETAIL,LOW,1.0756216110218162,DEU
594,Gonzalez and Sons,GROCERY,LOW,1.5381698602826153,USA
595,"Archer, Sanchez and Case",RETAIL,LOW,1.4215623953977308,USA
596,Wilson LLC,DIGITAL,LOW,1.2782611013627752,USA
597,Martinez-Padilla,DINING,LOW,1.229923430347606,CAN
598,Mccullough Group,DIGITAL,LOW,1.113064289409095,MEX
599,Moyer PLC,RETAIL,LOW,1.0143097312244382,USA
600,Thompson-Hawkins,RETAIL,MED,13.496418647818414,USA
601,Webb Group,RETAIL,LOW,2.273146582246703,USA
602,Allen PLC,TRAVEL,LOW,1.3833329239356758,USA
603,Olsen Inc,RETAIL,LOW,1.1602685680814735,USA
604,"Evans, Dillon and Adams",DINING,MED,1.1509597578964907,USA
605,Stokes-House,FUEL,LOW,1.643037761097922,USA
606,Little-Osborne,RETAIL,LOW,1.385880411292506,CAN
607,Allen Ltd,TRAVEL,LOW,1.1025847240449225,MEX
608,"Fischer, Ramirez and Roberts",RETAIL,LOW,1.3009837405987779,USA
609,Craig-Wilkerson,GROCERY,LOW,2.268559331069775,USA
610,"Boyd, Sanchez and Gregory",RETAIL,LOW,1.5974375694424263,USA
611,"Evans, Griffin and Hale",RETAIL,LOW,1.3557815001461901,USA
612,Hamilton-Miller,DINING,LOW,1.0197491635804374,USA
613,Sharp-Fleming,GROCERY,MED,1.3308126988064939,USA
614,Glenn-Maxwell,RETAIL,LOW,1.0662099179055278,USA
615,"Pierce, Stephens and Gomez",DIGITAL,MED,1.0835357251552393,USA
616,Hughes-Martinez,TRAVEL,LOW,1.3421530180703145,USA
617,"Bolton, Roberts and Jackson",FUEL,MED,1.3349802829545128,USA
618,"Miller, Johnson and Cannon",FUEL,LOW,1.4482327042542054,USA
619,Hernandez and Sons,RETAIL,MED,1.2731219287051556,GBR
620,Santos-Stevenson,FUEL,LOW,1.1343683601755394,USA
621,Roberts Group,RETAIL,LOW,1.3978842215705654,USA
622,Hancock-Kennedy,DINING,LOW,4.966178922903255,AUS
623,Clark Inc,FUEL,LOW,1.1261052552372313,USA
624,Garcia-Stewart,RETAIL,MED,1.3658013419060804,USA
625,Winters PLC,DIGITAL,MED,1.2418949919067082,USA
626,Durham-Huffman,GROCERY,LOW,1.086920935298709,USA
627,Torres Inc,DINING,LOW,1.6131755876729574,USA
628,Mcgee-Carter,GROCERY,MED,6.899329520908037,USA
629,Osborn LLC,RETAIL,LOW,1.8484185939262905,AUS
630,Clark PLC,TRAVEL,LOW,4.146541836813738,USA
631,Williams-Johnson,DIGITAL,LOW,2.836440052483948,USA
632,Berg Inc,DINING,HIGH,1.1826990479658372,USA
633,Rodriguez LLC,RETAIL,LOW,1.084692308022026,USA
634,"Mason, Johnson and Houston",DINING,LOW,1.65690391818236,USA
635,Casey LLC,GROCERY,LOW,1.3376686937901354,USA
636,Sanchez Inc,GROCERY,LOW,3.0140356456675943,AUS
637,"Norris, Miller and Lee",DINING,LOW,1.5378607578990138,USA
638,Beard PLC,RETAIL,MED,1.1909608242545462,DEU
639,Hernandez-Newman,GROCERY,LOW,1.59081023862078,GBR
640,Miller Ltd,RETAIL,LOW,1.894752402264014,USA
641,Lynn-Conley,TRAVEL,MED,1.3722880666077477,USA
642,"Myers, Foster and Knight",RETAIL,LOW,1.1106301694739207,USA
643,"House, Brown and Underwood",GROCERY,LOW,1.410539532146293,USA
644,Miller-Larson,TRAVEL,LOW,1.5365706527381127,USA
645,"Miller, Dixon and Richard",RETAIL,LOW,1.7210057679772692,USA
646,"Hart, Pham and Ramirez",GROCERY,MED,1.6939915444767553,USA
647,Perkins PLC,RETAIL,LOW,1.1437035116321161,USA
648,"Jackson, Reed and Jones",RETAIL,LOW,3.314099139881281,USA
649,Davis PLC,DINING,HIGH,3.7535685985516567,USA
650,Macdonald-Willis,FUEL,LOW,1.097325655677324,USA
651,"Ewing, Meyers and Wright",RETAIL,LOW,2.017493825306924,USA
652,"Knox, Hines and Johnson",RETAIL,LOW,3.686776206873986,USA
653,"Woods, Morton and Sanchez",GROCERY,LOW,2.3853315930382717,USA
654,"Jacobs, Schwartz and Moreno",DIGITAL,LOW,1.0165818250954506,CAN
655,"Walker, Coleman and Floyd",GROCERY,MED,1.4595123010825417,USA
656,"Harrison, Stephenson and Serrano",RETAIL,LOW,3.5664446209978307,AUS
657,Simmons-Moore,FUEL,LOW,1.3009225108164162,USA
658,"Brown, Calhoun and Hardin",DINING,LOW,1.832345154747106,USA
659,"Hill, Hancock and Miller",DINING,LOW,1.1394953161990742,USA
660,Ortiz Group,DINING,LOW,3.7051777890748707,CAN
661,Little-Payne,DINING,LOW,1.2354366637398053,USA
662,"Bailey, Brown and Skinner",TRAVEL,LOW,2.2764766691562452,USA
663,Medina-Carr,RETAIL,LOW,1.3430668337611043,USA
664,Anderson PLC,TRAVEL,LOW,1.8770655236757068,USA
665,Crane Ltd,DIGITAL,LOW,1.0477281684758524,USA
666,Fox LLC,FUEL,LOW,5.991652989059661,USA
667,Sanchez and Sons,GROCERY,LOW,1.0182280492559566,USA
668,Jones Inc,RETAIL,MED,1.487642105691497,USA
669,Reid-Lyons,DINING,LOW,2.142838458045523,USA
670,Cherry-Gutierrez,DINING,LOW,1.3155317051841946,USA
671,"Walker, Morales and Williams",DIGITAL,LOW,1.1110190488396883,CAN
672,Osborne-Thomas,TRAVEL,LOW,1.311393283241079,USA
673,Fleming-Wise,RETAIL,LOW,1.2840359089975926,USA
674,Davis-Parks,TRAVEL,MED,2.255008849349471,USA
675,Wright Group,RETAIL,LOW,1.7686147171152795,USA
676,Velasquez Group,DIGITAL,HIGH,2.0575622368265947,USA
677,"Goodman, Hernandez and Rodriguez",GROCERY,LOW,1.027196268321932,CAN
678,Murphy-Davis,RETAIL,MED,1.633555805592319,USA
679,"Perez, Moss and Rogers",RETAIL,MED,4.024586390357692,USA
680,Alexander Ltd,FUEL,LOW,1.0726141801886326,USA
681,Ross Group,TRAVEL,LOW,1.1988779678021753,GBR
682,"Brown, Howe and Cook",GROCERY,HIGH,1.523650493778761,CAN
683,"Flynn, Byrd and Mora",DINING,HIGH,3.5787072029794134,USA
684,Ward-Graham,DINING,LOW,1.4201063767746556,CAN
685,"Matthews, Hall and Johnson",GROCERY,MED,1.3732722720881188,USA
686,Terry Inc,TRAVEL,LOW,3.281721092069071,USA
687,Hernandez-Johnston,TRAVEL,LOW,2.015191986483864,MEX
688,"Brown, Clayton and Newman",TRAVEL,LOW,3.393155370516268,AUS
689,Barnes-Long,DIGITAL,LOW,2.5561148161318705,USA
690,Adkins PLC,GROCERY,LOW,3.510563121244656,AUS
691,Mckenzie PLC,RETAIL,LOW,2.4218148820674283,USA
692,Brewer-Mccarthy,DINING,LOW,1.5475625498579655,USA
693,Carpenter LLC,TRAVEL,LOW,1.1149248030976784,USA
694,"Alvarez, Patterson and Crosby",RETAIL,LOW,2.1102787953262614,USA
695,Boyle-Tucker,FUEL,LOW,2.5483902333300303,USA
696,Adams-Wilson,GROCERY,LOW,1.3034091285276959,CAN
697,Hall-Mayer,GROCERY,LOW,1.7498606082093953,USA
698,Gray LLC,RETAIL,LOW,1.3787009918470408,GBR
699,Rodriguez-Cummings,DIGITAL,LOW,2.6839076619428606,USA
700,Martinez and Sons,RETAIL,LOW,1.873106447065757,USA
701,Spencer-Martin,RETAIL,MED,1.7181915462859618,USA
702,"Bradshaw, Gates and Patton",RETAIL,LOW,1.2120249879215275,USA
703,Arroyo Inc,RETAIL,LOW,3.6749905733317827,USA
704,"Long, Ayers and Hodge",RETAIL,LOW,1.0952067892406319,USA
705,"Caldwell, Matthews and Jackson",DINING,HIGH,1.1415183645656455,USA
706,Mora-Burton,TRAVEL,LOW,1.892002670529005,GBR
707,Elliott-Ross,DINING,LOW,4.486038792435884,USA
708,"Petty, Carpenter and Curtis",GROCERY,LOW,1.0303860693977231,USA
709,Scott Group,RETAIL,LOW,1.650974417861832,USA
710,"Larson, Rangel and Knight",RETAIL,LOW,1.0603192702631101,USA
711,"Mcgrath, Burke and Guerra",TRAVEL,MED,1.384281770115821,USA
712,Carpenter-Murphy,DIGITAL,LOW,1.735534827033274,GBR
713,Lee-Gonzales,DINING,HIGH,3.3403639482843346,USA
714,Smith Group,RETAIL,LOW,3.263879084599769,USA
715,Clark Group,RETAIL,MED,1.0462986006654087,USA
716,Hernandez LLC,FUEL,LOW,1.0330662872239693,USA
717,Wilkins LLC,FUEL,LOW,2.27015413935898,USA
718,Ray PLC,TRAVEL,LOW,1.2803971997985562,USA
719,"Malone, Patrick and Davis",RETAIL,LOW,2.4010596813667906,USA
720,"Martinez, Brown and Aguirre",DINING,LOW,1.0526116526573734,USA
721,Martin PLC,RETAIL,HIGH,1.10576868631498,USA
722,Mckay PLC,TRAVEL,LOW,1.2418249375168178,USA
723,"Perez, Hayes and Dean",GROCERY,LOW,1.9820616786622947,USA
724,Cameron Ltd,DIGITAL,LOW,1.0016725520179681,USA
725,Walker-Page,DIGITAL,LOW,1.3949875151679036,USA
726,"Ryan, Neal and Mercado",RETAIL,LOW,1.1238104504771906,USA
727,Lane-Myers,GROCERY,LOW,1.2039107516665575,MEX
728,Thompson PLC,DIGITAL,MED,2.836120024214324,AUS
729,Jones Inc,GROCERY,LOW,1.1811968747311146,USA
730,Walker PLC,RETAIL,LOW,1.2098904279441887,CAN
731,"Olson, Davis and Vega",DINING,LOW,3.323187329378557,CAN
732,"Smith, Long and Rodriguez",DINING,LOW,2.824838923462179,USA
733,Blevins LLC,DINING,MED,1.0923955748064735,CAN
734,Keith-Jackson,RETAIL,LOW,8.387349164150464,USA
735,Todd-Whitaker,GROCERY,LOW,1.5836882231840739,USA
736,Coleman-Rhodes,FUEL,LOW,1.2266948572498362,USA
737,Rodriguez and Sons,FUEL,LOW,1.8648749056224494,USA
738,Ford PLC,GROCERY,LOW,1.0375653097551316,USA
739,Valenzuela Group,GROCERY,LOW,1.3548789023190362,USA
740,Green-Smith,GROCERY,LOW,4.180452748698915,USA
741,Mullins Ltd,RETAIL,LOW,1.0825497753487092,DEU
742,"Adams, Fletcher and Deleon",TRAVEL,LOW,1.1717985325249005,USA
743,Miller-Elliott,FUEL,LOW,1.1873801173940741,USA
744,Macias PLC,DINING,LOW,3.8167159826871138,MEX
745,"Villanueva, Melton and Allen",TRAVEL,HIGH,4.27193123928724,USA
746,"Martinez, Ferguson and Owens",RETAIL,LOW,1.1694700158240474,CAN
747,Miller PLC,TRAVEL,LOW,1.2710696045142318,CAN
748,Hill PLC,FUEL,LOW,9.761374101346538,USA
749,Arnold LLC,GROCERY,LOW,1.120315020716908,USA
750,"Turner, Ali and Johnson",RETAIL,LOW,1.2049999576494268,USA
751,"Spencer, Turner and Miller",DINING,LOW,1.2281727985559212,USA
752,Allen and Sons,RETAIL,LOW,1.0596559593740311,USA
753,"Holmes, Dennis and Mckay",DIGITAL,LOW,1.127445404139072,GBR
754,Hubbard PLC,GROCERY,HIGH,1.7987154561937464,CAN
755,"Robbins, Taylor and Williams",RETAIL,LOW,1.3495029509313547,MEX
756,Welch Group,DINING,LOW,2.178385770877504,USA
757,Clark Ltd,GROCERY,LOW,1.054093420599458,GBR
758,Ross LLC,DINING,MED,3.22953560310281,CAN
759,"Fernandez, Hicks and Allen",DINING,LOW,1.1941571605983172,AUS
760,"Anderson, Gonzales and Fuller",DINING,LOW,3.896855362311978,USA
761,"Delgado, Stewart and Richardson",TRAVEL,LOW,1.1596213068995733,CAN
762,Davis LLC,DINING,HIGH,1.0720087631539232,USA
763,Smith-Porter,RETAIL,MED,1.805937998618883,USA
764,Walker PLC,DIGITAL,MED,1.0260589000737954,USA
765,"Roth, Rodriguez and Crane",GROCERY,MED,1.9984308672992397,USA
766,Anderson-Cisneros,RETAIL,LOW,1.1110970270476537,USA
767,Wright-Luna,RETAIL,LOW,1.2223075637641352,USA
768,Weeks PLC,RETAIL,LOW,2.429505421176279,CAN
769,English-Vega,DIGITAL,LOW,1.6584611724309155,USA
770,"Douglas, Thompson and Gates",GROCERY,LOW,2.151564633173792,USA
771,"Young, Fritz and Vazquez",GROCERY,LOW,1.3017394932936865,USA
772,Palmer-Pena,GROCERY,LOW,1.034816838155429,USA
773,Weaver-Ellis,FUEL,MED,1.1161209752385184,USA
774,Johnston Ltd,GROCERY,MED,1.0121821468155572,USA
775,Adams Ltd,DIGITAL,LOW,1.4155513376555229,DEU
776,Greene LLC,RETAIL,LOW,1.3919631786967437,USA
777,Logan Ltd,GROCERY,LOW,1.2722173765264109,MEX
778,Griffin-Mitchell,FUEL,LOW,1.1042443359969456,USA
779,Paul-Olson,DIGITAL,MED,1.235340644817093,MEX
780,Perry Group,FUEL,HIGH,1.7291456735368973,USA
781,"Gonzalez, Hernandez and Smith",TRAVEL,MED,2.3377827062917196,DEU
782,"Sparks, Vazquez and Key",FUEL,LOW,1.1781011367218375,USA
783,Cooper-Ramirez,DINING,MED,2.8477314586825813,USA
784,"Simpson, Tate and Branch",RETAIL,LOW,4.259842707205471,USA
785,Benson and Sons,GROCERY,LOW,1.1784635648818524,AUS
786,"Molina, Oliver and Wilson",FUEL,LOW,1.7922145568959253,USA
787,Zavala Ltd,DIGITAL,MED,3.9333418538228977,MEX
788,"Noble, Long and Brewer",DIGITAL,LOW,1.2518822825702367,USA
789,Perez-Richardson,RETAIL,LOW,1.2935857237826687,USA
790,"Mendoza, Bryan and Johnson",FUEL,LOW,1.2992867135650208,CAN
791,"Martinez, Brown and Black",GROCERY,LOW,1.2499370384568218,USA
792,Glenn-Duarte,GROCERY,MED,1.8448809511529831,CAN
793,"Johnson, Wu and Flores",RETAIL,LOW,1.7473573674552296,USA
794,Pearson Ltd,FUEL,LOW,1.037106101928798,DEU
795,"Cole, Smith and Gill",TRAVEL,LOW,1.1278359668545563,USA
796,"White, Rogers and Coleman",RETAIL,LOW,1.6554706546979951,USA
797,Bryant-Miller,TRAVEL,LOW,1.6276617458803022,MEX
798,Gentry LLC,RETAIL,LOW,2.5796186124630873,USA
799,Mendoza-Fischer,RETAIL,LOW,1.369343393093413,USA
800,Nielsen-Osborn,GROCERY,LOW,1.080472320050754,USA
801,Ball Inc,GROCERY,LOW,2.4138663134864093,USA
802,Miller-Rojas,DINING,MED,3.452710082668918,GBR
803,"Allen, Brooks and Gonzalez",FUEL,LOW,3.2219314417062304,USA
804,Hicks-Murphy,RETAIL,LOW,1.0748684862804225,USA
805,Bennett-Rhodes,DIGITAL,LOW,2.392105024875574,MEX
806,"Friedman, Hanson and White",GROCERY,LOW,1.1275595735489614,USA
807,Walker Inc,RETAIL,LOW,1.719187172103505,USA
808,"Davis, Morrison and Gonzales",RETAIL,LOW,1.5060697940750798,MEX
