SalesOrderLineId,SalesOrderId,LineNumber,Customer,Product,ShipFromLocation,ShipToLocation,OrderDate,RequestedShipDate,PromisedDeliveryDate,ActualDeliveryDate,OrderedQty,AllocatedQty,ShippedQty,BackorderedQty,UnitSellPrice,Status,Channel
324,100191,2,247,27,18,24,92,93,94,,1,0,0,1,16.12,Open,Ecomm
325,100191,3,159,190,30,16,39,43,50,,2,1,0,2,11.87,Open,Ecomm
326,100192,1,66,173,25,16,112,114,115,,2,1,0,2,8.24,Open,Ecomm
327,100193,1,78,50,23,3,56,58,62,,1,0,0,1,8.9,Open,Ecomm
328,100194,1,244,127,18,16,65,67,73,,4,1,0,4,21.64,Open,Ecomm
329,100195,1,222,200,18,3,108,110,111,111.0,4,2,1,3,3.54,Delivered,Ecomm
330,100196,1,252,135,30,24,107,110,115,,2,1,0,2,31.52,Open,Ecomm
331,100197,1,112,60,1,16,105,108,114,,2,1,0,2,27.02,Open,Ecomm
332,100197,2,230,147,31,36,114,118,122,122.0,4,3,2,2,58.23,Delivered,Store
333,100197,3,141,50,32,24,55,57,63,,1,0,0,1,8.96,Open,Ecomm
334,100198,1,141,31,23,3,74,78,79,81.0,3,2,1,2,12.12,Delivered,Ecomm
335,100198,2,236,113,25,13,146,150,152,,1,0,0,1,17.92,Open,Store
336,100198,3,13,64,23,10,54,56,63,,2,0,0,2,10.1,Open,Store
337,100199,1,256,151,23,24,42,43,49,,2,1,0,2,35.39,Open,Ecomm
338,100199,2,2,64,9,8,75,76,80,82.0,5,4,3,2,9.96,Delivered,Store
339,100200,1,207,185,18,27,22,26,28,,1,0,0,1,21.26,Open,Ecomm
340,100201,1,185,41,30,33,162,165,168,,2,1,0,2,14.08,Open,Store
341,100201,2,276,75,32,11,49,53,60,,1,0,0,1,31.73,Open,Store
342,100202,1,124,110,30,21,153,155,160,,1,0,0,1,13.54,Open,Store
343,100202,2,257,187,5,33,134,136,140,,1,0,0,1,5.94,Open,Store
344,100203,1,32,21,30,37,88,91,95,97.0,4,3,2,2,6.13,Delivered,Store
345,100203,2,198,99,1,37,57,60,65,,2,1,0,2,15.99,Open,Store
346,100204,1,114,108,31,28,128,129,133,,1,0,0,1,16.16,Open,Store
347,100205,1,10,131,5,24,59,62,68,,1,0,0,1,11.13,Open,B2B
348,100205,2,39,77,31,21,178,180,180,,1,0,0,1,10.84,Open,Store
349,100205,3,107,93,31,27,152,153,155,158.0,3,2,1,2,11.1,Delivered,Ecomm
350,100206,1,44,152,23,39,89,92,97,98.0,4,3,2,2,29.79,Delivered,Store
351,100206,2,120,21,23,16,113,115,116,118.0,3,2,1,2,6.1,Delivered,B2B
352,100207,1,251,181,23,16,146,147,152,153.0,4,3,2,2,6.46,Delivered,Ecomm
353,100207,2,164,92,14,12,1,4,5,4.0,5,4,3,2,13.84,Delivered,Store
354,100208,1,169,101,23,27,62,65,70,,2,1,0,2,8.16,Open,B2B
355,100208,2,183,76,32,3,147,148,154,154.0,4,3,1,3,5.1,Delivered,Ecomm
356,100209,1,258,76,30,22,165,168,170,,2,0,0,2,4.91,Cancelled,Store
357,100210,1,216,116,30,24,157,158,162,,2,1,0,2,26.03,Open,Ecomm
358,100211,1,98,34,32,35,143,144,145,,2,1,0,2,37.48,Open,Store
359,100211,2,206,60,18,13,46,49,56,,1,0,0,1,24.87,Open,Store
360,100211,3,136,29,30,28,94,98,102,,2,1,0,2,3.43,Open,Store
361,100211,4,176,146,30,2,107,109,112,112.0,3,2,1,2,9.7,Delivered,Store
362,100211,5,174,80,30,3,95,99,106,,1,0,0,1,5.31,Open,Ecomm
363,100212,1,33,24,31,24,180,180,180,,2,1,0,2,18.88,Open,Ecomm
364,100212,2,235,58,9,3,40,41,47,47.0,6,5,4,2,16.44,Delivered,B2B
365,100212,3,222,52,18,16,54,57,58,,2,1,0,2,5.39,Open,Ecomm
366,100213,1,92,5,1,16,175,178,180,,1,0,0,1,28.82,Open,B2B
367,100214,1,125,85,32,21,163,166,170,,2,1,0,2,4.37,Open,Store
368,100215,1,237,13,14,38,134,136,140,,2,1,0,2,7.76,Open,Store
369,100216,1,86,93,5,28,36,37,44,44.0,5,4,3,2,10.75,Delivered,Store
370,100217,1,258,70,32,24,4,7,12,,1,0,0,1,11.17,Open,Ecomm
371,100218,1,267,70,14,12,27,28,35,,2,1,0,2,12.21,Open,Store
372,100219,1,118,67,9,3,8,11,16,16.0,3,2,1,2,25.93,Delivered,Ecomm
373,100220,1,258,134,5,27,60,63,64,,1,0,0,1,42.59,Cancelled,B2B
374,100221,1,83,86,1,34,70,71,78,,1,0,0,1,10.74,Open,Store
375,100222,1,97,144,9,22,157,158,162,161.0,3,2,1,2,15.26,Delivered,Store
376,100222,2,177,90,25,36,67,70,76,76.0,3,2,1,2,18.49,Delivered,Store
377,100223,1,279,144,31,12,51,55,57,,1,0,0,1,15.91,Open,Store
378,100223,2,130,187,32,12,81,84,86,,1,0,0,1,6.19,Open,Store
379,100224,1,246,65,18,24,117,118,122,123.0,3,2,1,2,2.82,Delivered,Ecomm
380,100224,2,191,102,30,24,36,39,43,,2,0,0,2,33.8,Open,Ecomm
381,100225,1,276,192,9,3,41,42,45,46.0,3,2,1,2,14.94,Delivered,B2B
382,100225,2,288,196,5,35,59,60,65,64.0,3,2,1,2,10.08,Delivered,Store
383,100226,1,147,146,18,24,92,95,101,,2,0,0,2,9.63,Cancelled,Ecomm
384,100227,1,59,194,25,16,141,142,148,,2,1,0,2,13.35,Open,Ecomm
385,100228,1,208,9,32,20,60,62,68,,1,0,0,1,7.67,Open,Store
386,100229,1,200,48,14,35,31,32,34,,2,1,0,2,6.36,Open,Store
387,100229,2,2,109,31,16,164,167,168,171.0,3,2,1,2,11.37,Delivered,B2B
388,100230,1,105,6,25,22,148,149,154,,1,0,0,1,27.73,Open,Store
389,100230,2,236,103,5,2,95,98,103,,1,0,0,1,40.92,Open,Store
390,100231,1,265,49,32,3,98,101,105,,2,0,0,2,7.62,Open,Ecomm
391,100231,2,252,4,25,40,32,35,36,36.0,3,2,1,2,9.43,Delivered,Store
392,100232,1,189,51,30,24,4,7,8,,4,1,0,4,9.0,Open,B2B
393,100232,2,34,57,32,3,112,116,117,,3,1,0,3,6.4,Open,Ecomm
394,100232,3,149,111,18,24,29,33,36,,2,1,0,2,12.21,Open,B2B
395,100233,1,192,55,5,27,101,104,105,,2,1,0,2,7.81,Open,Ecomm
396,100233,2,169,48,1,33,173,177,178,,1,0,0,1,6.27,Open,Store
397,100234,1,201,158,23,3,95,97,103,,2,0,0,2,18.84,Open,Ecomm
398,100235,1,79,145,31,2,163,164,167,,2,1,0,2,16.67,Open,Store
399,100235,2,126,91,23,13,53,55,61,62.0,3,2,1,2,10.64,Delivered,Store
400,100235,3,45,166,9,12,48,50,54,,1,0,0,1,28.06,Open,Store
401,100236,1,287,196,1,3,70,73,78,,3,1,0,3,10.74,Open,Ecomm
402,100236,2,187,193,23,20,173,176,177,178.0,3,2,1,2,7.85,Delivered,Store
403,100237,1,292,78,5,16,105,106,111,,3,0,0,3,11.31,Cancelled,B2B
404,100238,1,42,170,5,10,108,112,116,,2,1,0,2,21.66,Open,Store
405,100239,1,151,16,23,3,145,147,149,,1,0,0,1,12.95,Open,Ecomm
406,100240,1,216,111,18,20,99,100,104,,1,0,0,1,11.91,Open,Store
407,100241,1,293,63,30,3,131,134,140,,2,1,0,2,11.08,Open,B2B
408,100242,1,20,54,31,16,13,17,21,,1,0,0,1,10.13,Open,Ecomm
409,100243,1,97,177,32,37,143,146,152,154.0,5,4,3,2,72.08,Delivered,Store
410,100244,1,101,160,30,3,101,102,108,109.0,3,2,1,2,7.13,Delivered,B2B
411,100245,1,145,112,30,24,136,139,145,147.0,5,4,3,2,12.82,Delivered,Ecomm
412,100245,2,148,73,5,16,40,42,45,,2,0,0,2,5.06,Open,Ecomm
413,100246,1,121,128,32,36,38,39,45,,4,3,2,2,15.16,PartShipped,Store
414,100247,1,96,8,32,24,46,48,52,55.0,4,3,2,2,15.87,Delivered,Ecomm
415,100247,2,82,26,32,2,165,167,171,174.0,6,5,4,2,4.4,Delivered,Store
416,100247,3,44,167,30,38,11,13,17,,1,0,0,1,32.79,Open,Store
417,100248,1,103,196,9,21,127,131,138,140.0,4,3,2,2,10.42,Delivered,Store
418,100249,1,114,141,31,27,135,138,139,,2,1,0,2,49.41,Open,Ecomm
419,100250,1,171,176,25,22,133,137,142,141.0,3,2,1,2,13.3,Delivered,Store
420,100250,2,101,12,18,24,128,132,137,,1,0,0,1,9.82,Open,Ecomm
421,100251,1,266,86,18,27,133,136,140,143.0,5,4,3,2,10.76,Delivered,Ecomm
422,100251,2,251,163,25,38,69,73,80,,2,1,0,2,9.26,Open,Store
423,100252,1,50,178,18,34,53,57,62,,1,0,0,1,32.77,Open,Store
424,100253,1,29,102,25,3,37,38,44,,1,0,0,1,33.72,Open,B2B
425,100253,2,201,97,14,34,56,57,62,,3,0,0,3,54.7,Cancelled,Store
426,100254,1,201,126,25,11,151,152,156,157.0,3,2,1,2,3.13,Delivered,Store
427,100254,2,8,64,18,38,7,8,13,16.0,3,2,1,2,10.4,Delivered,Store
428,100255,1,279,89,18,8,137,140,142,,1,0,0,1,29.56,Open,Store
429,100256,1,23,172,23,11,112,116,123,,2,1,0,2,22.48,Open,Store
430,100256,2,221,58,23,36,14,18,21,20.0,3,2,1,2,16.33,Delivered,Store
431,100256,3,38,71,32,3,111,112,114,113.0,4,2,1,3,20.69,Delivered,B2B
432,100257,1,31,111,18,24,19,22,26,,2,0,0,2,12.75,Cancelled,Ecomm
433,100257,2,43,43,25,16,90,92,97,,1,0,0,1,17.99,Open,Ecomm
434,100257,3,113,5,9,3,32,34,38,,1,0,0,1,27.92,Open,Ecomm
435,100258,1,202,198,25,39,174,175,177,,1,0,0,1,17.44,Open,Store
436,100259,1,69,63,31,7,79,80,82,,2,1,0,2,11.2,Open,Store
437,100259,2,99,99,9,2,12,13,14,,2,1,0,2,16.46,Open,Store
438,100259,3,196,111,25,2,153,154,161,,1,0,0,1,12.77,Open,Store
439,100259,4,123,38,31,16,33,35,41,,1,0,0,1,13.05,Open,Ecomm
440,100260,1,229,167,9,2,63,65,67,,2,1,0,2,32.39,Open,Store
441,100261,1,299,54,31,35,123,125,130,131.0,4,3,2,2,10.29,Delivered,Store
442,100262,1,276,147,30,37,158,159,160,,1,0,0,1,61.04,Open,Store
443,100262,2,296,103,25,38,116,118,122,,2,1,0,2,42.84,Open,Store
444,100263,1,170,172,25,27,159,163,168,169.0,3,2,1,2,22.61,Delivered,Ecomm
445,100263,2,14,5,23,16,166,167,168,171.0,4,3,2,2,28.01,Delivered,Ecomm
446,100264,1,234,70,18,20,40,41,43,,2,1,0,2,11.21,Open,Store
447,100265,1,77,119,23,16,31,32,39,,1,0,0,1,92.67,Open,Ecomm
448,100266,1,179,34,14,3,49,51,57,,2,1,0,2,39.15,Open,Ecomm
449,100267,1,121,86,5,24,45,46,49,50.0,3,2,1,2,11.39,Delivered,Ecomm
450,100267,2,141,5,14,40,28,31,36,35.0,5,3,2,3,27.72,Delivered,Store
451,100267,3,87,69,5,7,70,74,80,83.0,5,2,1,4,13.51,Delivered,Store
452,100268,1,213,45,9,34,74,77,83,,2,1,0,2,19.3,Open,Store
453,100268,2,295,144,1,28,84,87,94,,1,0,0,1,16.42,Open,Store
454,100269,1,116,2,23,10,173,176,179,179.0,5,4,3,2,11.19,Delivered,Store
455,100270,1,218,157,9,8,71,75,76,,1,0,0,1,10.64,Open,Store
456,100271,1,25,141,5,33,33,35,40,,3,1,0,3,49.38,Open,Store
457,100272,1,155,196,9,24,20,24,30,,2,1,0,2,9.74,Open,B2B
458,100273,1,96,176,25,20,146,148,153,153.0,4,3,2,2,12.44,Delivered,Store
459,100273,2,186,175,9,2,24,28,32,,1,0,0,1,24.62,Open,Store
460,100274,1,79,37,23,24,53,56,57,58.0,3,2,1,2,10.87,Delivered,Ecomm
461,100274,2,53,8,25,3,133,137,140,,2,1,0,2,16.61,Open,Ecomm
462,100275,1,20,81,9,11,64,67,68,,2,1,0,2,11.82,Open,Store
463,100276,1,216,91,25,16,76,80,82,,3,2,1,2,10.38,PartShipped,B2B
464,100276,2,231,62,14,40,119,122,126,129.0,3,2,1,2,7.91,Delivered,Store
465,100277,1,37,50,25,35,81,82,85,,2,1,0,2,9.3,Open,Store
466,100277,2,41,6,1,27,164,165,169,168.0,4,3,2,2,28.33,Delivered,Ecomm
467,100278,1,184,176,32,3,24,28,31,,2,1,0,2,12.5,Open,B2B
468,100278,2,7,95,18,8,138,140,145,144.0,4,3,2,2,6.68,Delivered,Store
469,100279,1,107,34,25,3,97,100,107,,1,0,0,1,39.7,Open,Ecomm
470,100280,1,252,81,18,35,156,157,161,,1,0,0,1,12.51,Open,Store
471,100281,1,226,125,23,3,121,123,128,,1,0,0,1,24.75,Open,B2B
472,100282,1,153,23,14,16,30,34,38,,1,0,0,1,4.89,Open,B2B
473,100283,1,266,140,9,16,179,180,180,180.0,4,2,1,3,33.73,Delivered,Ecomm
474,100283,2,142,200,1,16,163,166,172,,5,0,0,5,3.43,Cancelled,B2B
475,100283,3,50,129,5,38,69,70,71,73.0,3,2,1,2,3.67,Delivered,Store
476,100284,1,28,101,18,3,129,131,132,,1,0,0,1,7.55,Open,Ecomm
477,100285,1,84,62,30,16,137,139,146,147.0,3,2,1,2,8.39,Delivered,Ecomm
478,100285,2,206,54,5,13,130,133,134,135.0,3,2,1,2,10.1,Delivered,Store
479,100286,1,30,118,9,38,147,148,149,,2,1,0,2,12.68,Open,Store
480,100287,1,285,120,30,21,65,66,68,,2,1,0,2,4.17,Open,Store
481,100288,1,273,194,31,27,126,130,136,,2,1,0,2,12.35,Open,Ecomm
482,100288,2,223,111,32,3,153,157,160,163.0,3,2,1,2,12.55,Delivered,Ecomm
483,100289,1,277,67,14,20,70,74,76,,2,1,0,2,24.38,Open,Store
484,100290,1,214,115,25,11,46,50,56,,2,1,0,2,9.82,Open,Store
485,100291,1,140,5,9,22,137,139,140,,2,1,0,2,28.65,Open,Store
486,100292,1,254,84,1,24,100,104,111,,2,1,0,2,5.22,Open,B2B
487,100293,1,295,52,32,35,141,145,147,150.0,3,2,1,2,5.42,Delivered,Store
488,100294,1,279,42,5,34,150,154,157,,1,0,0,1,26.1,Open,Store
489,100294,2,188,5,14,27,149,151,152,,3,1,0,3,27.98,Open,Ecomm
490,100294,3,190,106,14,20,112,116,123,,1,0,0,1,4.38,Open,Store
491,100295,1,244,113,25,11,168,170,175,176.0,3,2,1,2,18.48,Delivered,Store
492,100296,1,142,64,23,36,62,65,66,68.0,4,3,2,2,10.4,Delivered,Store
493,100297,1,236,116,18,29,76,77,78,,4,0,0,4,27.39,Cancelled,Store
494,100297,2,133,100,32,7,130,134,140,,3,1,0,3,4.71,Open,Store
495,100297,3,245,170,30,10,113,114,121,,2,1,0,2,21.82,Open,Store
496,100298,1,126,138,25,39,28,29,33,,1,0,0,1,16.59,Open,Store
497,100298,2,260,72,9,24,180,180,180,180.0,5,2,1,4,5.89,Delivered,Ecomm
498,100299,1,148,176,1,21,37,38,41,,2,1,0,2,12.85,Open,Store
499,100299,2,51,38,25,36,104,106,109,,3,0,0,3,12.66,Cancelled,Store
500,100300,1,157,2,30,13,174,177,178,179.0,3,2,1,2,10.99,Delivered,Store
501,100301,1,124,100,9,24,119,121,128,131.0,3,2,1,2,4.31,Delivered,Ecomm
502,100301,2,214,151,25,13,108,109,110,,1,0,0,1,35.03,Open,Store
503,100301,3,75,181,18,3,3,5,6,,4,0,0,4,6.82,Cancelled,Ecomm
504,100302,1,236,164,1,27,146,150,155,,1,0,0,1,27.31,Open,Ecomm
505,100302,2,213,56,31,11,82,86,89,91.0,3,2,1,2,4.82,Delivered,Store
506,100302,3,92,118,23,3,121,123,129,130.0,3,2,1,2,13.4,Delivered,Ecomm
507,100302,4,203,103,25,27,53,56,60,,1,0,0,1,42.33,Open,B2B
508,100303,1,80,194,32,12,127,128,129,,2,1,0,2,13.0,Open,Store
509,100303,2,246,65,5,16,107,108,114,,2,0,0,2,2.88,Open,Ecomm
510,100303,3,291,188,30,40,137,141,143,,2,1,0,2,21.95,Open,Store
511,100304,1,2,159,32,21,169,172,177,,1,0,0,1,9.09,Open,Store
512,100305,1,100,18,31,28,163,165,171,,1,0,0,1,32.1,Open,Store
513,100306,1,21,117,31,24,56,60,61,,1,0,0,1,21.45,Open,Ecomm
514,100307,1,295,135,25,27,22,23,28,,2,1,0,2,31.07,Open,Ecomm
515,100307,2,152,1,31,21,4,7,14,,1,0,0,1,16.7,Open,Store
516,100308,1,233,85,5,35,125,127,128,,1,0,0,1,4.12,Open,Store
517,100309,1,197,7,31,22,87,91,96,,1,0,0,1,9.61,Open,Store
518,100310,1,165,20,14,11,118,120,122,,2,1,0,2,9.25,Open,Store
519,100310,2,296,111,14,3,84,88,93,,2,1,0,2,13.29,Open,Ecomm
520,100311,1,131,187,1,35,16,19,22,,1,0,0,1,5.7,Open,Store
521,100311,2,23,96,14,24,108,109,114,,1,0,0,1,11.44,Open,Ecomm
522,100312,1,172,43,14,13,73,75,78,79.0,4,3,1,3,18.09,Delivered,Store
523,100312,2,260,165,25,16,52,55,61,,2,1,0,2,20.79,Open,B2B
524,100312,3,196,54,14,35,31,33,36,,1,0,0,1,10.22,Open,Store
525,100312,4,247,200,32,20,145,147,149,150.0,3,2,1,2,3.33,Delivered,Store
526,100312,5,199,120,14,12,97,100,101,,4,1,0,4,4.34,Open,Store
527,100313,1,26,179,23,37,131,135,137,139.0,3,2,1,2,8.11,Delivered,Store
528,100314,1,152,16,23,3,13,14,17,,2,1,0,2,13.15,Open,Ecomm
529,100315,1,165,183,9,27,169,172,174,,2,1,0,2,3.34,Open,Ecomm
530,100316,1,52,181,9,20,34,38,40,40.0,5,4,3,2,6.67,Delivered,Store
531,100317,1,84,157,30,27,104,107,111,,1,0,0,1,11.29,Open,Ecomm
532,100317,2,98,73,9,27,108,112,114,,2,1,0,2,5.04,Open,Ecomm
533,100317,3,70,129,32,35,35,39,46,,1,0,0,1,3.56,Open,Store
534,100317,4,87,47,18,3,108,112,117,,1,0,0,1,16.64,Cancelled,Ecomm
535,100317,5,83,195,5,12,115,116,122,,2,1,0,2,6.69,Open,Store
536,100318,1,230,65,18,16,14,18,23,,2,1,0,2,2.71,Open,B2B
537,100319,1,151,199,5,24,159,161,166,,2,1,0,2,5.62,Open,Ecomm
538,100320,1,257,189,31,24,23,25,28,,2,1,0,2,10.57,Open,B2B
539,100321,1,220,17,18,10,112,115,121,123.0,4,3,2,2,4.72,Delivered,Store
540,100322,1,125,166,9,10,55,57,61,,2,1,0,2,29.98,Open,Store
541,100323,1,271,162,9,22,88,89,96,,1,0,0,1,10.46,Open,Store
542,100324,1,260,105,32,24,79,81,87,88.0,3,2,1,2,21.4,Delivered,Ecomm
543,100324,2,240,178,31,27,64,67,69,71.0,3,2,1,2,32.45,Delivered,B2B
544,100324,3,75,96,23,27,145,148,149,,2,1,0,2,12.49,Open,B2B
545,100324,4,289,176,25,22,153,156,162,,1,0,0,1,12.32,Open,Store
546,100324,5,82,123,1,27,120,121,128,,2,1,0,2,6.85,Open,B2B
547,100325,1,243,174,18,37,150,153,160,,3,2,1,2,8.03,PartShipped,Store
548,100326,1,53,109,32,10,68,71,77,,1,0,0,1,11.96,Open,Store
549,100327,1,62,93,14,21,97,101,108,,1,0,0,1,10.95,Open,Store
550,100328,1,40,177,9,28,54,55,57,57.0,4,3,2,2,72.72,Delivered,Store
551,100328,2,9,103,14,27,59,62,65,68.0,3,2,1,2,41.39,Delivered,B2B
552,100328,3,241,44,23,34,79,82,85,,2,1,0,2,12.41,Open,Store
553,100329,1,134,146,5,21,51,55,59,,2,1,0,2,10.08,Open,Store
554,100329,2,31,192,18,12,33,35,38,,2,1,0,2,14.39,Open,Store
555,100330,1,272,64,25,16,68,71,74,,1,0,0,1,9.8,Open,Ecomm
556,100330,2,69,12,5,27,61,65,66,,1,0,0,1,10.0,Open,B2B
557,100331,1,146,55,25,13,176,178,180,,1,0,0,1,7.64,Open,Store
558,100331,2,82,72,1,27,57,60,63,64.0,4,3,2,2,6.03,Delivered,Ecomm
559,100332,1,2,31,25,16,123,125,127,,1,0,0,1,12.28,Open,Ecomm
560,100332,2,258,170,30,40,90,91,95,94.0,3,2,1,2,21.63,Delivered,Store
561,100333,1,290,183,31,7,82,85,86,,4,3,2,2,3.62,PartShipped,Store
562,100333,2,165,148,9,27,93,96,100,,2,1,0,2,25.18,Open,B2B
563,100333,3,27,108,9,38,43,46,47,,2,1,0,2,15.51,Open,Store
564,100334,1,145,41,23,16,107,109,111,113.0,4,3,2,2,13.63,Delivered,Ecomm
565,100335,1,291,135,32,24,166,168,174,,2,1,0,2,31.82,Open,B2B
566,100336,1,226,189,23,3,27,30,33,,2,1,0,2,10.86,Open,Ecomm
567,100336,2,173,49,23,35,64,67,74,,3,1,0,3,8.14,Open,Store
568,100336,3,206,182,5,27,157,160,167,,1,0,0,1,17.49,Open,Ecomm
569,100336,4,273,17,14,20,141,144,149,,3,1,0,3,4.86,Open,Store
570,100337,1,203,14,18,35,5,8,9,,1,0,0,1,4.64,Open,Store
571,100338,1,53,158,1,20,85,88,90,91.0,3,2,1,2,19.8,Delivered,Store
572,100339,1,44,21,5,24,123,125,128,,1,0,0,1,5.84,Open,B2B
573,100339,2,103,174,30,22,44,48,50,53.0,6,3,2,4,8.31,Delivered,Store
574,100339,3,203,11,32,27,18,22,23,,2,1,0,2,15.79,Open,Ecomm
575,100339,4,64,112,25,2,83,85,92,,1,0,0,1,13.0,Open,Store
576,100339,5,212,138,30,40,122,124,130,,2,1,0,2,16.89,Open,Store
577,100340,1,285,170,14,34,16,18,19,,1,0,0,1,20.8,Open,Store
578,100340,2,138,85,30,24,51,53,58,,2,1,0,2,4.08,Open,Ecomm
579,100340,3,186,200,18,12,159,161,166,165.0,4,3,2,2,3.58,Delivered,Store
580,100341,1,164,3,32,27,34,37,43,46.0,4,3,2,2,21.25,Delivered,Ecomm
581,100341,2,162,82,30,34,53,56,58,59.0,3,2,1,2,17.44,Delivered,Store
582,100342,1,263,200,23,28,165,169,171,,2,1,0,2,3.43,Open,Store
583,100342,2,174,62,31,27,42,43,48,,2,1,0,2,8.2,Open,Ecomm
584,100343,1,125,111,25,3,171,175,180,,1,0,0,1,12.84,Open,Ecomm
585,100343,2,52,55,25,3,14,17,22,,3,2,1,2,7.95,PartShipped,Ecomm
586,100343,3,292,49,25,10,22,23,28,,3,2,1,2,7.96,PartShipped,Store
587,100344,1,63,182,14,11,90,94,97,98.0,4,3,2,2,18.1,Delivered,Store
588,100344,2,74,128,23,24,30,31,32,,2,1,0,2,14.61,Open,Ecomm
589,100344,3,184,28,1,3,62,66,68,,1,0,0,1,20.12,Open,Ecomm
590,100344,4,120,58,14,24,130,131,138,,1,0,0,1,16.42,Open,B2B
591,100345,1,151,27,9,16,136,140,147,,1,0,0,1,16.49,Open,Ecomm
592,100346,1,195,144,32,22,121,123,127,,1,0,0,1,16.08,Open,Store
593,100346,2,115,172,14,37,174,178,179,,1,0,0,1,23.68,Open,Store
594,100347,1,146,77,32,11,153,155,158,161.0,3,2,1,2,10.86,Delivered,Store
595,100348,1,253,36,32,20,11,12,17,18.0,3,2,1,2,9.29,Delivered,Store
596,100348,2,101,122,9,38,71,74,76,75.0,3,2,1,2,4.29,Delivered,Store
597,100349,1,167,3,32,3,57,60,63,,5,4,3,2,20.23,PartShipped,Ecomm
598,100349,2,229,16,14,7,83,86,91,,1,0,0,1,12.89,Open,Store
599,100349,3,133,75,25,21,149,152,158,158.0,4,3,2,2,31.73,Delivered,Store
600,100350,1,243,155,18,33,164,165,172,,2,1,0,2,15.37,Open,Store
601,100350,2,237,129,25,24,30,34,37,,1,0,0,1,3.71,Open,Ecomm
602,100350,3,184,159,18,12,21,22,27,27.0,6,5,4,2,9.27,Delivered,Store
603,100350,4,37,174,25,21,75,78,85,,2,1,0,2,8.41,Open,Store
604,100350,5,117,130,31,27,29,33,34,,2,1,0,2,41.41,Open,Ecomm
605,100351,1,117,170,1,16,19,21,26,,2,1,0,2,21.61,Open,B2B
606,100351,2,37,103,9,28,148,150,155,,1,0,0,1,43.2,Open,Store
607,100352,1,194,62,18,3,3,7,12,12.0,3,2,1,2,7.61,Delivered,Ecomm
608,100353,1,165,178,5,3,33,35,36,36.0,3,2,1,2,32.82,Delivered,Ecomm
609,100353,2,98,191,9,10,122,126,133,,2,1,0,2,19.12,Open,Store
610,100354,1,30,185,31,27,59,63,70,,2,1,0,2,20.14,Open,B2B
611,100355,1,4,146,5,8,8,11,15,18.0,3,2,1,2,10.06,Delivered,Store
612,100356,1,259,147,30,3,69,73,75,78.0,3,2,1,2,59.26,Delivered,Ecomm
613,100356,2,15,94,14,28,173,176,180,180.0,4,3,2,2,20.29,Delivered,Store
614,100356,3,191,78,18,38,3,6,8,8.0,5,4,3,2,11.26,Delivered,Store
615,100357,1,70,31,32,16,148,149,150,152.0,3,2,1,2,12.28,Delivered,Ecomm
616,100358,1,161,38,1,8,146,148,154,155.0,6,5,4,2,11.7,Delivered,Store
617,100359,1,152,99,25,29,6,9,16,,1,0,0,1,16.23,Open,Store
618,100359,2,300,158,18,24,84,88,93,,2,0,0,2,19.29,Open,B2B
619,100360,1,106,75,32,3,85,87,90,90.0,3,2,1,2,30.08,Delivered,Ecomm
620,100360,2,267,102,31,13,141,145,148,,2,1,0,2,35.81,Open,Store
621,100360,3,11,126,23,39,95,96,101,,1,0,0,1,3.37,Open,Store
622,100360,4,2,97,23,27,39,41,48,50.0,4,3,2,2,54.08,Delivered,Ecomm
623,100361,1,266,181,18,3,46,49,54,,2,1,0,2,6.35,Open,B2B
624,100362,1,53,75,14,12,40,44,48,,2,0,0,2,31.23,Cancelled,Store
625,100362,2,247,132,25,38,125,127,129,,1,0,0,1,35.82,Open,Store
626,100363,1,67,139,1,24,16,17,24,,2,0,0,2,11.13,Open,B2B
627,100363,2,117,98,5,27,31,35,40,,1,0,0,1,6.6,Open,Ecomm
628,100364,1,34,38,31,34,101,103,104,,1,0,0,1,12.09,Open,Store
629,100364,2,192,129,5,7,57,59,60,62.0,5,4,3,2,3.63,Delivered,Store
630,100364,3,265,132,25,3,130,131,136,,2,0,0,2,35.25,Open,Ecomm
631,100364,4,142,70,5,27,9,13,14,,1,0,0,1,12.07,Open,Ecomm
632,100365,1,259,57,14,3,177,179,180,180.0,3,2,1,2,6.81,Delivered,Ecomm
633,100365,2,132,130,32,10,128,129,131,132.0,3,2,1,2,44.72,Delivered,Store
634,100365,3,295,15,1,20,173,174,175,174.0,3,2,1,2,17.12,Delivered,Store
635,100365,4,36,94,1,40,130,131,136,,1,0,0,1,18.6,Open,Store
636,100366,1,171,137,14,36,108,110,114,,1,0,0,1,3.59,Open,Store
637,100366,2,99,158,9,3,128,132,136,139.0,4,3,2,2,18.76,Delivered,Ecomm
638,100367,1,51,44,5,27,26,30,36,,2,1,0,2,13.51,Open,Ecomm
639,100368,1,167,197,18,24,36,37,42,,2,0,0,2,5.87,Cancelled,Ecomm
640,100369,1,100,164,30,35,166,167,171,,1,0,0,1,29.23,Open,Store
641,100370,1,80,117,30,33,127,131,137,,1,0,0,1,24.12,Open,Store
642,100371,1,282,174,18,34,83,85,90,93.0,3,2,1,2,8.07,Delivered,Store
643,100372,1,152,33,23,20,58,62,63,,3,2,1,2,25.14,PartShipped,Store
644,100373,1,125,30,14,28,174,177,180,,2,1,0,2,40.61,Open,Store
645,100374,1,35,11,1,16,15,16,19,,2,1,0,2,15.66,Open,B2B
646,100375,1,123,105,32,2,178,180,180,,2,0,0,2,22.64,Cancelled,Store
