InventoryMovementId,Product,FromLocation,ToLocation,MovementDate,MovementTimestamp,MovementType,ReferenceType,ReferenceId,Qty,UnitCost,ReasonCode
267,39,,11,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,165,,SystemCorrection
268,43,,21,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,225,,SystemCorrection
269,42,,2,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,290,,SystemCorrection
270,84,,38,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,296,,SystemCorrection
271,161,,28,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,86,,SystemCorrection
272,8,,37,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,271,,SystemCorrection
273,186,,21,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,197,,SystemCorrection
274,96,,1,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,204,,SystemCorrection
275,28,,2,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,89,,SystemCorrection
276,13,,37,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,124,,SystemCorrection
277,187,,18,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,133,,SystemCorrection
278,103,,36,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,155,,SystemCorrection
279,4,,7,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,311,,SystemCorrection
280,194,,21,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,136,,SystemCorrection
281,69,,11,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,40,,SystemCorrection
282,74,,1,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,70,,SystemCorrection
283,168,,32,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,99,,SystemCorrection
284,55,,36,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,284,,SystemCorrection
285,86,,30,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,198,,SystemCorrection
286,38,,37,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,130,,SystemCorrection
287,146,,14,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,103,,SystemCorrection
288,34,,21,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,250,,SystemCorrection
289,187,,18,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,252,,SystemCorrection
290,171,,35,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,256,,SystemCorrection
291,31,,18,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,121,,SystemCorrection
292,93,,21,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,189,,SystemCorrection
293,53,,40,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,253,,SystemCorrection
294,186,,18,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,117,,SystemCorrection
295,33,,25,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,92,,SystemCorrection
296,118,,23,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,309,,SystemCorrection
297,138,,14,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,179,,SystemCorrection
298,164,,5,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,48,,SystemCorrection
299,85,,35,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,155,,SystemCorrection
300,93,,11,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,96,,SystemCorrection
301,163,,10,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,185,,SystemCorrection
302,111,,8,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,63,,SystemCorrection
303,122,,22,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,179,,SystemCorrection
304,106,,31,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,111,,SystemCorrection
305,59,,20,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,245,,SystemCorrection
306,57,,18,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,123,,SystemCorrection
307,189,,7,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,169,,SystemCorrection
308,13,,11,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,146,,SystemCorrection
309,73,,36,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,136,,SystemCorrection
310,52,,9,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,44,,SystemCorrection
311,42,,33,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,115,,SystemCorrection
312,169,,14,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,248,,SystemCorrection
313,89,,11,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,273,,SystemCorrection
314,147,,10,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,104,,SystemCorrection
315,200,,35,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,92,,SystemCorrection
316,120,,28,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,214,,SystemCorrection
317,60,,25,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,116,,SystemCorrection
318,151,,23,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,299,,SystemCorrection
319,140,,37,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,48,,SystemCorrection
320,122,,36,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,55,,SystemCorrection
321,112,,34,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,172,,SystemCorrection
322,112,,35,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,123,,SystemCorrection
323,166,,8,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,262,,SystemCorrection
324,27,,14,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,114,,SystemCorrection
325,67,,25,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,269,,SystemCorrection
326,183,,20,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,279,,SystemCorrection
327,162,,36,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,204,,SystemCorrection
328,12,,37,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,175,,SystemCorrection
329,39,,10,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,103,,SystemCorrection
330,150,,29,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,285,,SystemCorrection
331,162,,23,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,41,,SystemCorrection
332,128,,14,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,291,,SystemCorrection
333,22,,1,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,306,,SystemCorrection
334,92,,37,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,248,,SystemCorrection
335,90,,28,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,55,,SystemCorrection
336,197,,18,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,234,,SystemCorrection
337,151,,8,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,195,,SystemCorrection
338,138,,28,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,189,,SystemCorrection
339,119,,14,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,235,,SystemCorrection
340,13,,30,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,52,,SystemCorrection
341,193,,25,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,257,,SystemCorrection
342,12,,31,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,200,,SystemCorrection
343,53,,8,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,57,,SystemCorrection
344,17,,34,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,108,,SystemCorrection
345,78,,11,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,69,,SystemCorrection
346,171,,23,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,254,,SystemCorrection
347,123,,31,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,203,,SystemCorrection
348,60,,1,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,265,,SystemCorrection
349,51,,28,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,192,,SystemCorrection
350,13,,23,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,187,,SystemCorrection
351,70,,29,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,288,,SystemCorrection
352,161,,31,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,165,,SystemCorrection
353,127,,14,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,48,,SystemCorrection
354,33,,2,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,207,,SystemCorrection
355,104,,22,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,285,,SystemCorrection
356,41,,36,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,312,,SystemCorrection
357,10,,11,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,80,,SystemCorrection
358,82,,1,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,291,,SystemCorrection
359,196,,1,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,184,,SystemCorrection
360,170,,7,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,318,,SystemCorrection
361,69,,29,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,47,,SystemCorrection
362,86,,12,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,68,,SystemCorrection
363,47,,8,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,100,,SystemCorrection
364,178,,5,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,303,,SystemCorrection
365,84,,2,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,176,,SystemCorrection
366,18,,38,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,139,,SystemCorrection
367,61,,38,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,228,,SystemCorrection
368,23,,40,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,191,,SystemCorrection
369,99,,20,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,304,,SystemCorrection
370,72,,9,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,64,,SystemCorrection
371,95,,12,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,140,,SystemCorrection
372,126,,39,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,108,,SystemCorrection
373,117,,13,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,190,,SystemCorrection
374,70,,22,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,298,,SystemCorrection
375,193,,12,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,235,,SystemCorrection
376,128,,14,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,47,,SystemCorrection
377,13,,40,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,242,,SystemCorrection
378,197,,37,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,221,,SystemCorrection
379,25,,21,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,125,,SystemCorrection
380,192,,18,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,249,,SystemCorrection
381,178,,20,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,256,,SystemCorrection
382,126,,14,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,84,,SystemCorrection
383,30,,11,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,153,,SystemCorrection
384,19,,30,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,81,,SystemCorrection
385,86,,13,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,183,,SystemCorrection
386,82,,39,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,82,,SystemCorrection
387,30,,20,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,286,,SystemCorrection
388,131,,10,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,68,,SystemCorrection
389,7,,30,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,180,,SystemCorrection
390,195,,1,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,244,,SystemCorrection
391,70,,36,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,147,,SystemCorrection
392,129,,37,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,77,,SystemCorrection
393,26,,38,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,319,,SystemCorrection
394,146,,39,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,47,,SystemCorrection
395,174,,8,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,61,,SystemCorrection
396,110,,31,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,209,,SystemCorrection
397,158,,33,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,309,,SystemCorrection
398,147,,30,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,160,,SystemCorrection
399,121,,35,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,233,,SystemCorrection
400,118,,25,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,190,,SystemCorrection
401,98,,2,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,144,,SystemCorrection
402,55,,28,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,141,,SystemCorrection
403,10,,12,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,124,,SystemCorrection
404,101,,36,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,131,,SystemCorrection
405,145,,8,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,176,,SystemCorrection
406,160,,31,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,144,,SystemCorrection
407,52,,31,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,43,,SystemCorrection
408,118,,18,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,172,,SystemCorrection
409,177,,33,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,240,,SystemCorrection
410,17,,31,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,149,,SystemCorrection
411,159,,12,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,169,,SystemCorrection
412,85,,7,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,195,,SystemCorrection
413,60,,23,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,282,,SystemCorrection
414,34,,22,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,177,,SystemCorrection
415,180,,37,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,315,,SystemCorrection
416,148,,22,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,165,,SystemCorrection
417,164,,34,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,70,,SystemCorrection
418,166,,33,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,304,,SystemCorrection
419,146,,14,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,318,,SystemCorrection
420,114,,32,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,58,,SystemCorrection
421,116,,33,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,161,,SystemCorrection
422,186,,32,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,182,,SystemCorrection
423,11,,37,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,71,,SystemCorrection
424,103,,12,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,298,,SystemCorrection
425,75,,20,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,125,,SystemCorrection
426,100,,31,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,231,,SystemCorrection
427,48,,13,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,200,,SystemCorrection
428,59,,38,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,271,,SystemCorrection
429,179,,21,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,243,,SystemCorrection
430,83,,20,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,234,,SystemCorrection
431,152,,36,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,278,,SystemCorrection
432,76,,7,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,273,,SystemCorrection
433,46,,28,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,112,,SystemCorrection
434,153,,18,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,265,,SystemCorrection
435,57,,10,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,151,,SystemCorrection
436,55,,2,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,301,,SystemCorrection
437,191,,40,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,133,,SystemCorrection
438,184,,31,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,194,,SystemCorrection
439,111,,13,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,247,,SystemCorrection
440,193,,39,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,261,,SystemCorrection
441,166,,14,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,297,,SystemCorrection
442,89,,10,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,281,,SystemCorrection
443,85,,28,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,280,,SystemCorrection
444,72,,30,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,88,,SystemCorrection
445,167,,7,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,81,,SystemCorrection
446,151,,7,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,46,,SystemCorrection
447,142,,2,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,146,,SystemCorrection
448,32,,9,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,303,,SystemCorrection
449,182,,25,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,114,,SystemCorrection
450,182,,8,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,211,,SystemCorrection
451,134,,40,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,242,,SystemCorrection
452,74,,25,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,240,,SystemCorrection
453,4,,23,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,131,,SystemCorrection
454,123,,13,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,183,,SystemCorrection
455,153,,25,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,265,,SystemCorrection
456,34,,1,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,89,,SystemCorrection
457,177,,10,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,223,,SystemCorrection
458,36,,40,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,95,,SystemCorrection
459,76,,8,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,164,,SystemCorrection
460,139,,23,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,75,,SystemCorrection
461,139,,1,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,48,,SystemCorrection
462,22,,11,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,93,,SystemCorrection
463,23,,13,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,224,,SystemCorrection
464,133,,22,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,285,,SystemCorrection
465,155,,34,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,100,,SystemCorrection
466,194,,7,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,306,,SystemCorrection
467,128,,25,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,205,,SystemCorrection
468,177,,9,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,97,,SystemCorrection
469,92,,25,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,313,,SystemCorrection
470,176,,12,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,265,,SystemCorrection
471,126,,14,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,170,,SystemCorrection
472,97,,32,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,149,,SystemCorrection
473,183,,10,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,310,,SystemCorrection
474,186,,33,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,210,,SystemCorrection
475,134,,35,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,111,,SystemCorrection
476,159,,23,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,204,,SystemCorrection
477,105,,30,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,116,,SystemCorrection
478,152,,9,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,267,,SystemCorrection
479,198,,40,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,142,,SystemCorrection
480,131,,2,1,2026-01-01T00:00:00Z,Adjustment,InitialLoad,INIT,104,,SystemCorrection
1650,22,1.0,16,1,2026-01-01T12:15:00Z,Ship,Shipment,500010,-1,,
2748,93,,7,1,2026-01-01T20:00:00Z,Adjustment,StockCount,88,13,,MisPick
2670,171,,12,2,2026-01-02T20:00:00Z,Adjustment,StockCount,9,-15,,Shrink
2760,197,,2,2,2026-01-02T20:00:00Z,Adjustment,StockCount,100,-15,,MisPick
1756,92,14.0,12,3,2026-01-03T12:15:00Z,Ship,Shipment,500116,-3,,
2486,64,5.0,16,3,2026-01-03T12:15:00Z,Ship,Shipment,500846,-1,,
2073,127,31.0,10,4,2026-01-04T12:15:00Z,Ship,Shipment,500433,-1,,
2162,113,14.0,28,4,2026-01-04T12:15:00Z,Ship,Shipment,500522,-1,,
2285,111,23.0,39,4,2026-01-04T12:15:00Z,Ship,Shipment,500645,-1,,
2286,111,23.0,39,4,2026-01-04T12:15:00Z,Ship,Shipment,500646,-1,,
2534,180,25.0,40,4,2026-01-04T12:15:00Z,Ship,Shipment,500894,-1,,
1649,104,9.0,36,5,2026-01-05T12:15:00Z,Ship,Shipment,500009,-1,,
1691,93,32.0,33,5,2026-01-05T12:15:00Z,Ship,Shipment,500051,-1,,
1886,76,1.0,3,5,2026-01-05T12:15:00Z,Ship,Shipment,500246,-1,,
1887,76,1.0,3,5,2026-01-05T12:15:00Z,Ship,Shipment,500247,-1,,
1912,187,30.0,10,5,2026-01-05T12:15:00Z,Ship,Shipment,500272,-3,,
2033,120,18.0,11,5,2026-01-05T12:15:00Z,Ship,Shipment,500393,-1,,
2043,65,14.0,27,5,2026-01-05T12:15:00Z,Ship,Shipment,500403,-1,,
2508,109,23.0,24,5,2026-01-05T12:15:00Z,Ship,Shipment,500868,-1,,
2509,109,23.0,24,5,2026-01-05T12:15:00Z,Ship,Shipment,500869,-1,,
2523,140,14.0,21,5,2026-01-05T12:15:00Z,Ship,Shipment,500883,-1,,
1569,113,15.0,32,6,2026-01-06T07:30:00Z,Receipt,PurchaseOrder,200660,27,11.62,
1851,78,18.0,38,6,2026-01-06T12:15:00Z,Ship,Shipment,500211,-1,,
1852,78,18.0,38,6,2026-01-06T12:15:00Z,Ship,Shipment,500212,-1,,
1853,78,18.0,38,6,2026-01-06T12:15:00Z,Ship,Shipment,500213,-1,,
1941,198,5.0,16,6,2026-01-06T12:15:00Z,Ship,Shipment,500301,-1,,
1953,157,30.0,28,6,2026-01-06T12:15:00Z,Ship,Shipment,500313,-1,,
1954,80,9.0,16,6,2026-01-06T12:15:00Z,Ship,Shipment,500314,-1,,
1986,110,30.0,16,6,2026-01-06T12:15:00Z,Ship,Shipment,500346,-1,,
2024,187,30.0,38,6,2026-01-06T12:15:00Z,Ship,Shipment,500384,-1,,
2044,149,1.0,24,6,2026-01-06T12:15:00Z,Ship,Shipment,500404,-2,,
2152,120,23.0,27,6,2026-01-06T12:15:00Z,Ship,Shipment,500512,-1,,
2153,120,23.0,27,6,2026-01-06T12:15:00Z,Ship,Shipment,500513,-1,,
2154,120,23.0,27,6,2026-01-06T12:15:00Z,Ship,Shipment,500514,-1,,
2191,51,18.0,24,6,2026-01-06T12:15:00Z,Ship,Shipment,500551,-1,,
2192,51,18.0,24,6,2026-01-06T12:15:00Z,Ship,Shipment,500552,-1,,
2368,199,5.0,16,6,2026-01-06T12:15:00Z,Ship,Shipment,500728,-3,,
2667,45,,34,6,2026-01-06T20:00:00Z,Adjustment,StockCount,6,12,,MisPick
2715,146,,22,6,2026-01-06T20:00:00Z,Adjustment,StockCount,54,-2,,AdminError
2741,52,,40,6,2026-01-06T20:00:00Z,Adjustment,StockCount,81,-14,,Damage
1428,41,6.0,31,7,2026-01-07T07:30:00Z,Receipt,PurchaseOrder,200573,108,8.02,
1784,64,18.0,38,7,2026-01-07T12:15:00Z,Ship,Shipment,500144,-1,,
1846,62,18.0,3,7,2026-01-07T12:15:00Z,Ship,Shipment,500206,-1,,
2254,142,25.0,37,7,2026-01-07T12:15:00Z,Ship,Shipment,500614,-1,,
2267,61,30.0,10,7,2026-01-07T12:15:00Z,Ship,Shipment,500627,-1,,
2578,19,25.0,27,7,2026-01-07T12:15:00Z,Ship,Shipment,500938,-1,,
2669,16,,12,7,2026-01-07T20:00:00Z,Adjustment,StockCount,8,-15,,MisPick
1065,111,15.0,30,8,2026-01-08T07:30:00Z,Receipt,PurchaseOrder,200346,24,6.93,
1444,152,19.0,9,8,2026-01-08T07:30:00Z,Receipt,PurchaseOrder,200583,45,11.57,
1676,138,14.0,39,8,2026-01-08T12:15:00Z,Ship,Shipment,500036,-1,,
1704,135,32.0,24,8,2026-01-08T12:15:00Z,Ship,Shipment,500064,-1,,
1718,100,1.0,3,8,2026-01-08T12:15:00Z,Ship,Shipment,500078,-3,,
1720,141,23.0,34,8,2026-01-08T12:15:00Z,Ship,Shipment,500080,-3,,
1906,170,32.0,8,8,2026-01-08T12:15:00Z,Ship,Shipment,500266,-1,,
2506,90,32.0,12,8,2026-01-08T12:15:00Z,Ship,Shipment,500866,-1,,
1135,197,17.0,14,9,2026-01-09T07:30:00Z,Receipt,PurchaseOrder,200379,39,5.89,
1915,69,9.0,24,9,2026-01-09T12:15:00Z,Ship,Shipment,500275,-4,,
1959,114,14.0,10,9,2026-01-09T12:15:00Z,Ship,Shipment,500319,-1,,
2062,153,30.0,40,9,2026-01-09T12:15:00Z,Ship,Shipment,500422,-2,,
2238,92,5.0,27,9,2026-01-09T12:15:00Z,Ship,Shipment,500598,-2,,
2261,3,31.0,27,9,2026-01-09T12:15:00Z,Ship,Shipment,500621,-1,,
